UMAP1,UMAP2,id,top_nt,nerve,region,super_class,side,hemilineage,cell_function,cell_function_detailed,body_part_effector,composite_cell_type,cell_class,cell_sub_class,cell_type,label,nerve_side,unordered_cluster,cluster,colours,hover
-6.126007391420486,-2.854707569825577,720575941529404036,unknown,NA,ventral_nerve_cord,motor,right,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,right,5,EFF_03,#9C9286,composite_cell_type: NA cell_function: NA <br>root_id: 720575941529404036
-4.494785381761672,-4.289967388856338,720575941529911525,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,10,EFF_02,#FAC240,composite_cell_type: NA cell_function: NA <br>root_id: 720575941529911525
2.3755332694376685,-2.3980320403455964,720575941530190027,unknown,right_mesothoracic_accessory_nerve,ventral_nerve_cord,motor,right,NA,wing_power,NA,wing power,DVM2a-b,wing_motor_neuron,wing_power_motor_neuron,DVM2a-b,wing power,right,3,EFF_08,#9FB555,composite_cell_type: DVM2a-b cell_function: wing_power <br>root_id: 720575941530190027
0.7437185511912086,5.229594617140366,720575941530206155,gaba,right_first_abdominal_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_coxa_trochanter_joint,hind leg,tergotrochanter_extensor_MetaAN,leg_motor_neuron,hind_leg_motor_neuron,tergotrochanter_extensor_MetaAN,hind leg,right,2,EFF_12,#695B52,composite_cell_type: tergotrochanter_extensor_MetaAN cell_function: leg_motor <br>root_id: 720575941530206155
2.7974247203196265,0.819235770952774,720575941530511747,gaba,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,neck_motor,neck_roll,neck roll,DProN_d,neck_motor_neuron,neck_roll_motor_neuron,DProN_d,neck roll,right,8,EFF_14,#E92F2F,composite_cell_type: DProN_d cell_function: neck_motor <br>root_id: 720575941530511747
-2.2329082026158593,-2.6011579940199128,720575941530911619,glutamate,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad24_A1,abdomen_motor_neuron,abdomen_motor_neuron,MNad24,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad24_A1 cell_function: NA <br>root_id: 720575941530911619
3.477595017942307,3.4339403202653656,720575941531180261,gaba,right_ventral_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,move_coxa_anterior,front leg,sternal_anterior_rotator_miller_31,leg_motor_neuron,front_leg_motor_neuron,sternal_anterior_rotator_miller_31,front leg,right,6,EFF_13,#CF603E,composite_cell_type: sternal_anterior_rotator_miller_31 cell_function: leg_motor <br>root_id: 720575941531180261
6.50510518411052,-0.5174597213148346,720575941531195595,acetylcholine,NA,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter_joint,hind leg,trochanter_flexor_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,trochanter_flexor_ventrolateral_ribbon,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: trochanter_flexor_ventrolateral_ribbon cell_function: leg_motor <br>root_id: 720575941531195595
0.7043709025706031,5.652840762388779,720575941531434371,gaba,right_dorsal_metathoracic_nerve,ventral_nerve_cord,motor,right,TBD,haltere_motor,NA,haltere,MNxm02,haltere_motor_neuron,haltere_motor_neuron,MNxm02,haltere,right,2,EFF_12,#695B52,composite_cell_type: MNxm02 cell_function: haltere_motor <br>root_id: 720575941531434371
0.7064679131830909,5.043908505690171,720575941531470821,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_coxa_trochanter joint,hind leg,accessory_trochanter_flexor_MetaLN,leg_motor_neuron,hind_leg_motor_neuron,accessory_trochanter_flexor_MetaLN,hind leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_trochanter_flexor_MetaLN cell_function: leg_motor <br>root_id: 720575941531470821
7.653658078702805,3.0285474350572357,720575941531504357,unknown,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter joint,front leg,accessory_trochanter_flexor_posterior_soma_ProLN,leg_motor_neuron,front_leg_motor_neuron,accessory_trochanter_flexor_posterior_soma_ProLN,front leg,left,7,EFF_11,#55B151,composite_cell_type: accessory_trochanter_flexor_posterior_soma_ProLN cell_function: leg_motor <br>root_id: 720575941531504357
-2.4402130379353784,-2.645273060548233,720575941531565285,glutamate,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad14_A2,abdomen_motor_neuron,abdomen_motor_neuron,MNad14,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad14_A2 cell_function: NA <br>root_id: 720575941531565285
7.73841874459636,2.8502420475602874,720575941532427754,unknown,left_prothoracic_accessory_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter_joint,front leg,trochanter_flexor_posterior_soma,leg_motor_neuron,front_leg_motor_neuron,trochanter_flexor_posterior_soma,front leg,left,7,EFF_11,#55B151,composite_cell_type: trochanter_flexor_posterior_soma cell_function: leg_motor <br>root_id: 720575941532427754
1.058759377988694,4.855350880873276,720575941532464562,unknown,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,hind leg,accessory_tibia_flexor_B,leg_motor_neuron,hind_leg_motor_neuron,accessory_tibia_flexor_B,hind leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_B cell_function: leg_motor <br>root_id: 720575941532464562
-5.24767859121907,-3.909653992402481,720575941532477874,octopamine,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,10,EFF_02,#FAC240,composite_cell_type: NA cell_function: NA <br>root_id: 720575941532477874
2.548545287641404,-2.0643502185224762,720575941533190337,gaba,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_power,NA,wing power,DLM1-4_T1,wing_motor_neuron,wing_power_motor_neuron,DLM1-4,wing power,right,3,EFF_08,#9FB555,composite_cell_type: DLM1-4_T1 cell_function: wing_power <br>root_id: 720575941533190337
-6.449090315309646,-1.6809445330976716,720575941533309194,glutamate,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,TBD,NA,NA,thoracic abdominal segmental,ENXXX226_A5,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,thoracic abdominal segmental,left,11,EFF_04,#F35438,composite_cell_type: ENXXX226_A5 cell_function: NA <br>root_id: 720575941533309194
-7.825842691866042,-2.487982601869034,720575941533961091,acetylcholine,NA,central_brain,visceral_circulatory,left,DILP__prim,"energy_metabolism,food_intake","dARC1,Ilp2,Ilp3,Ilp5",retrocerebral complex,m_NSC_DILP,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,retrocerebral complex,left,9,EFF_06,#EF9334,"composite_cell_type: m_NSC_DILP cell_function: energy_metabolism,food_intake <br>root_id: 720575941533961091"
-6.334238840547683,-3.5188978621839753,720575941534082648,octopamine,NA,ventral_nerve_cord,visceral_circulatory,right,NA,ovulation,NA,reproductive tract,abd_Dsx_OA_A6,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,right,5,EFF_03,#9C9286,composite_cell_type: abd_Dsx_OA_A6 cell_function: ovulation <br>root_id: 720575941534082648
2.512873338254807,-2.1236933181165925,720575941534583786,gaba,left_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,NA,wing_power,NA,wing power,DLM5_T2,wing_motor_neuron,wing_power_motor_neuron,DLM5,wing power,left,3,EFF_08,#9FB555,composite_cell_type: DLM5_T2 cell_function: wing_power <br>root_id: 720575941534583786
-6.38853438040364,-1.7004409739851227,720575941534687466,glutamate,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,TBD,NA,NA,thoracic abdominal segmental,ENXXX226_A2,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,thoracic abdominal segmental,right,11,EFF_04,#F35438,composite_cell_type: ENXXX226_A2 cell_function: NA <br>root_id: 720575941534687466
0.7361273036326148,5.786500602018906,720575941534943937,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_coxa_trochanter_joint,middle leg,trochanter_extensor,leg_motor_neuron,middle_leg_motor_neuron,trochanter_extensor,middle leg,right,2,EFF_12,#695B52,composite_cell_type: trochanter_extensor cell_function: leg_motor <br>root_id: 720575941534943937
2.686247752698777,0.7858168175340423,720575941534975425,gaba,left_cervical_nerve,ventral_nerve_cord,motor,left,TBD,neck_motor,neck_yaw,neck yaw,CvN_A1,neck_motor_neuron,neck_yaw_motor_neuron,CvN_A1,neck yaw,left,8,EFF_14,#E92F2F,composite_cell_type: CvN_A1 cell_function: neck_motor <br>root_id: 720575941534975425
-7.504551245180251,-1.7389324614881745,720575941535103978,octopamine,NA,central_brain,visceral_circulatory,left,putative_primary,feeding,NA,digestive tract,DNg28,subesophageal_zone_neurosecretory_cell,digestive_tract_neurosecretory_cell,DNg28,digestive tract,left,13,EFF_07,#B56FCC,composite_cell_type: DNg28 cell_function: feeding <br>root_id: 720575941535103978
-6.234198881593826,-2.8454369017957917,720575941535119809,glutamate,left_dorsal_metathoracic_nerve,ventral_nerve_cord,motor,left,TBD,haltere_motor,NA,haltere,MNxm03,haltere_motor_neuron,haltere_motor_neuron,MNxm03,haltere,left,5,EFF_03,#9C9286,composite_cell_type: MNxm03 cell_function: haltere_motor <br>root_id: 720575941535119809
-5.564544989076736,-2.146663040864395,720575941535262179,glutamate,NA,ventral_nerve_cord,visceral_circulatory,right,00B,NA,NA,abdomen,EN00B025,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B025,abdomen,right,11,EFF_04,#F35438,composite_cell_type: EN00B025 cell_function: NA <br>root_id: 720575941535262179
-7.869070841280105,-0.3488286445020905,720575941535342563,acetylcholine,PhN,central_brain,motor,left,putative_primary,pharynx_motor,NA,pharynx,CB0904,pharynx_motor_neuron,pharynx_motor_neuron,CB0904,pharynx,left,13,EFF_07,#B56FCC,composite_cell_type: CB0904 cell_function: pharynx_motor <br>root_id: 720575941535342563
2.5342549548472144,-0.23260936235182195,720575941535409178,gaba,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,16B,haltere_steering,unknown_haltere,haltere steering,MNhm42,haltere_motor_neuron,haltere_steering_neuron,MNhm42,haltere steering,left,3,EFF_08,#9FB555,composite_cell_type: MNhm42 cell_function: haltere_steering <br>root_id: 720575941535409178
1.7855464682902076,-2.24530252908461,720575941535457256,gaba,NA,ventral_nerve_cord,visceral_circulatory,right,NA,NA,NA,wing,efferent_pdmn_neuron,ventral_nerve_cord_neurosecretory_cell,wing_neurosecretory_cell,efferent_pdmn_neuron,wing,right,3,EFF_08,#9FB555,composite_cell_type: efferent_pdmn_neuron cell_function: NA <br>root_id: 720575941535457256
-7.316684557405593,-2.706631989228653,720575941535790314,glutamate,NA,ventral_nerve_cord,visceral_circulatory,left,TBD,"diuresis,stress_tolerance,pain_threshold","Dh44,Lk",abdomen,MNad38,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad38,abdomen,left,9,EFF_06,#EF9334,"composite_cell_type: MNad38 cell_function: diuresis,stress_tolerance,pain_threshold <br>root_id: 720575941535790314"
1.2439924941385962,5.8631359627366795,720575941535897098,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_B cell_function: leg_motor <br>root_id: 720575941535897098
-6.449893785921218,-3.5782860228895417,720575941535900353,octopamine,NA,ventral_nerve_cord,visceral_circulatory,left,NA,ovulation,NA,reproductive tract,abd_Dsx_OA_A7,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,left,5,EFF_03,#9C9286,composite_cell_type: abd_Dsx_OA_A7 cell_function: ovulation <br>root_id: 720575941535900353
-4.352950407472732,-4.271875710236953,720575941535910849,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,NA,ovulation,NA,uterus,CMU,uterus_motor_neuron,uterus_motor_neuron,CMU,uterus,left,10,EFF_02,#FAC240,composite_cell_type: CMU cell_function: ovulation <br>root_id: 720575941535910849
-1.8467422260915063,-3.0909174392103425,720575941536453106,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,4,EFF_01,#79B2E0,composite_cell_type: NA cell_function: NA <br>root_id: 720575941536453106
-5.667063070741775,-3.247410149323868,720575941536777187,octopamine,NA,ventral_nerve_cord,motor,right,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,right,5,EFF_03,#9C9286,composite_cell_type: NA cell_function: NA <br>root_id: 720575941536777187
-7.435789896455886,2.0222973218084106,720575941536822514,unknown,NA,optic_lobe,motor,left,NA,proboscis_motor,NA,proboscis,NA,proboscis_motor_neuron,proboscis_motor_neuron,NA,proboscis,left,12,EFF_05,#3D9D98,composite_cell_type: NA cell_function: proboscis_motor <br>root_id: 720575941536822514
7.810940907987473,3.0531815579057464,720575941536923624,glutamate,left_prothoracic_accessory_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter_joint,front leg,trochanter_flexor_ProAN_T1,leg_motor_neuron,front_leg_motor_neuron,trochanter_flexor_ProAN,front leg,left,7,EFF_11,#55B151,composite_cell_type: trochanter_flexor_ProAN_T1 cell_function: leg_motor <br>root_id: 720575941536923624
-2.1693634524022363,-3.2499779174207917,720575941536986866,unknown,NA,ventral_nerve_cord,motor,right,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: NA cell_function: NA <br>root_id: 720575941536986866
6.59023587563884,0.2229128172517547,720575941537008370,unknown,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter joint,middle leg,accessory_trochanter_flexor,leg_motor_neuron,middle_leg_motor_neuron,accessory_trochanter_flexor,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: accessory_trochanter_flexor cell_function: leg_motor <br>root_id: 720575941537008370
-5.047796083894851,-2.0736585566877594,720575941538026109,serotonin,NA,central_brain,visceral_circulatory,left,putative_primary,NA,Hug,retrocerebral complex,SEZ_NSC_Hugin,subesophageal_zone_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,SEZ_NSC_Hugin,retrocerebral complex,left,11,EFF_04,#F35438,composite_cell_type: SEZ_NSC_Hugin cell_function: NA <br>root_id: 720575941538026109
0.8500640855158546,5.024801402342392,720575941538082453,acetylcholine,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,hind leg,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,tibia_flexor,hind leg,right,2,EFF_12,#695B52,composite_cell_type: tibia_flexor cell_function: leg_motor <br>root_id: 720575941538082453
3.392833398374436,4.2800623467088474,720575941538128626,unknown,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,pull_long_tendon,front leg,long_tendon_muscle_B_T1,leg_motor_neuron,front_leg_motor_neuron,long_tendon_muscle_B,front leg,right,6,EFF_13,#CF603E,composite_cell_type: long_tendon_muscle_B_T1 cell_function: leg_motor <br>root_id: 720575941538128626
7.0236655936564185,-0.8491307208418122,720575941538762701,unknown,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter_joint,hind leg,trochanter_flexor_posterior_soma,leg_motor_neuron,hind_leg_motor_neuron,trochanter_flexor_posterior_soma,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: trochanter_flexor_posterior_soma cell_function: leg_motor <br>root_id: 720575941538762701
6.50413386681926,-0.7702692458509675,720575941538992021,gaba,NA,ventral_nerve_cord,motor,left,NA,leg_motor,move_coxa_anterior,hind leg,sternal_anterior_rotator_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,sternal_anterior_rotator_ventrolateral_ribbon,hind leg,left,1,EFF_10,#7E378C,composite_cell_type: sternal_anterior_rotator_ventrolateral_ribbon cell_function: leg_motor <br>root_id: 720575941538992021
0.766473935636399,4.761371283781601,720575941539565916,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_tibia_tarsus_joint,hind leg,tarsus_depressor_B,leg_motor_neuron,hind_leg_motor_neuron,tarsus_depressor_B,hind leg,right,2,EFF_12,#695B52,composite_cell_type: tarsus_depressor_B cell_function: leg_motor <br>root_id: 720575941539565916
2.679585622342942,0.6680368473649749,720575941539792220,gaba,right_cervical_nerve,central_brain,motor,left,putative_primary,neck_motor,neck_pitch,neck pitch,CvN6,neck_motor_neuron,neck_pitch_motor_neuron,CvN6,neck pitch,right,8,EFF_14,#E92F2F,composite_cell_type: CvN6 cell_function: neck_motor <br>root_id: 720575941539792220
-5.8191736473714135,-2.241454930055069,720575941539828828,glutamate,NA,ventral_nerve_cord,visceral_circulatory,left,00B,NA,NA,abdomen,EN00B024,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B024,abdomen,left,11,EFF_04,#F35438,composite_cell_type: EN00B024 cell_function: NA <br>root_id: 720575941539828828
-7.321025206056716,-3.167316288697647,720575941539999693,gaba,NA,ventral_nerve_cord,visceral_circulatory,left,00B,NA,NA,abdomen,EN00B026_A5,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,abdomen,left,9,EFF_06,#EF9334,composite_cell_type: EN00B026_A5 cell_function: NA <br>root_id: 720575941539999693
-6.1728370918904565,-3.4991796920179596,720575941540066333,gaba,NA,ventral_nerve_cord,visceral_circulatory,left,00B,NA,NA,abdomen,EN00B026_A4,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,abdomen,left,5,EFF_03,#9C9286,composite_cell_type: EN00B026_A4 cell_function: NA <br>root_id: 720575941540066333
-1.7091951503430627,-3.064476818787979,720575941540889037,acetylcholine,NA,ventral_nerve_cord,motor,left,TBD,NA,NA,abdomen,MNad44,abdomen_motor_neuron,abdomen_motor_neuron,MNad44,abdomen,left,4,EFF_01,#79B2E0,composite_cell_type: MNad44 cell_function: NA <br>root_id: 720575941540889037
-7.532105280367019,-2.7628839919447175,720575941540929229,acetylcholine,NA,central_brain,visceral_circulatory,right,DILP__prim,"energy_metabolism,food_intake","dARC1,Ilp2,Ilp3,Ilp5",retrocerebral complex,m_NSC_DILP,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,retrocerebral complex,right,9,EFF_06,#EF9334,"composite_cell_type: m_NSC_DILP cell_function: energy_metabolism,food_intake <br>root_id: 720575941540929229"
-7.776015116182449,-2.665769428956436,720575941541933341,acetylcholine,NA,central_brain,visceral_circulatory,right,DILP__prim,"energy_metabolism,food_intake","dARC1,Ilp2,Ilp3,Ilp5",retrocerebral complex,m_NSC_DILP,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,retrocerebral complex,right,9,EFF_06,#EF9334,"composite_cell_type: m_NSC_DILP cell_function: energy_metabolism,food_intake <br>root_id: 720575941541933341"
-2.3269060387288354,-2.5000923583387604,720575941542184477,glutamate,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad14_A2,abdomen_motor_neuron,abdomen_motor_neuron,MNad14,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad14_A2 cell_function: NA <br>root_id: 720575941542184477
2.245580838712571,-2.3405331084608307,720575941542328837,gaba,left_mesothoracic_accessory_nerve,ventral_nerve_cord,motor,left,NA,wing_power,NA,wing power,DVM2a-b,wing_motor_neuron,wing_power_motor_neuron,DVM2a-b,wing power,left,3,EFF_08,#9FB555,composite_cell_type: DVM2a-b cell_function: wing_power <br>root_id: 720575941542328837
-1.685176385847213,-2.8516295859693757,720575941542351621,unknown,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad16_A2,abdomen_motor_neuron,abdomen_motor_neuron,MNad16,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad16_A2 cell_function: NA <br>root_id: 720575941542351621
2.4849054084147193,-0.849400372254776,720575941542412805,gaba,left_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,NA,wing_steering,tonic_wing_steering,wing steering,b3,wing_motor_neuron,wing_steering_motor_neuron,b3,wing steering,left,3,EFF_08,#9FB555,composite_cell_type: b3 cell_function: wing_steering <br>root_id: 720575941542412805
7.053404019864915,0.10845509077317805,720575941542417500,unknown,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,left,1,EFF_10,#7E378C,composite_cell_type: accessory_tibia_flexor_B cell_function: leg_motor <br>root_id: 720575941542417500
7.531361745389817,2.8719363501191864,720575941542454876,gaba,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_femur_tibia_joint,front leg,tibia_flexor_T1,leg_motor_neuron,front_leg_motor_neuron,tibia_flexor,front leg,left,7,EFF_11,#55B151,composite_cell_type: tibia_flexor_T1 cell_function: leg_motor <br>root_id: 720575941542454876
1.4934741721476295,5.4307443192125096,720575941542738524,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,pull_long_tendon,middle leg,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_B,middle leg,right,2,EFF_12,#695B52,composite_cell_type: long_tendon_muscle_B cell_function: leg_motor <br>root_id: 720575941542738524
0.43588750222575445,5.197139649641587,720575941543372649,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,NA,leg_motor,extend_coxa_trochanter_joint,hind leg,trochanter_extensor_MetaLN,leg_motor_neuron,hind_leg_motor_neuron,trochanter_extensor_MetaLN,hind leg,right,2,EFF_12,#695B52,composite_cell_type: trochanter_extensor_MetaLN cell_function: leg_motor <br>root_id: 720575941543372649
-6.2949012055074,-1.7197299907087555,720575941543617724,glutamate,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,TBD,NA,NA,thoracic abdominal segmental,ENXXX226_T1,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,thoracic abdominal segmental,right,11,EFF_04,#F35438,composite_cell_type: ENXXX226_T1 cell_function: NA <br>root_id: 720575941543617724
1.3534013495768287,5.784449248564316,720575941543648105,unknown,NA,ventral_nerve_cord,motor,right,NA,leg_motor,flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B_T2,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,right,2,EFF_12,#695B52,composite_cell_type: accessory_tibia_flexor_B_T2 cell_function: leg_motor <br>root_id: 720575941543648105
2.6272448764170386,0.5531578352571258,720575941544264041,octopamine,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,NA,neck_motor,neck_roll,neck roll,DProN_v,neck_motor_neuron,neck_roll_motor_neuron,DProN_v,neck roll,right,8,EFF_14,#E92F2F,composite_cell_type: DProN_v cell_function: neck_motor <br>root_id: 720575941544264041
2.687621282132981,0.9788816859842071,720575941544483252,gaba,right_cervical_nerve,central_brain,motor,right,NA,neck_motor,neck_yaw,neck yaw,CvN1-3,neck_motor_neuron,neck_yaw_motor_neuron,CvN1-3,neck yaw,right,8,EFF_14,#E92F2F,composite_cell_type: CvN1-3 cell_function: neck_motor <br>root_id: 720575941544483252
-1.7167426480923913,-2.8056558081983796,720575941544904116,glutamate,NA,ventral_nerve_cord,motor,right,06A,NA,NA,abdomen,MNad10_A1,abdomen_motor_neuron,abdomen_motor_neuron,MNad10,abdomen,right,4,EFF_01,#79B2E0,composite_cell_type: MNad10_A1 cell_function: NA <br>root_id: 720575941544904116
1.3003327117289283,4.327734618437363,720575941545099269,gaba,NA,ventral_nerve_cord,visceral_circulatory,right,NA,unknown_vnc_efferent,NA,NA,NA,ventral_nerve_cord_neurosecretory_cell,ventral_nerve_cord_neurosecretory_cell,NA,NA,right,2,EFF_12,#695B52,composite_cell_type: NA cell_function: unknown_vnc_efferent <br>root_id: 720575941545099269
7.702282117399094,3.054104357016159,720575941545479868,unknown,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,NA,leg_motor,flex_coxa_trochanter joint,front leg,accessory_trochanter_flexor_T1,leg_motor_neuron,front_leg_motor_neuron,accessory_trochanter_flexor,front leg,left,7,EFF_11,#55B151,composite_cell_type: accessory_trochanter_flexor_T1 cell_function: leg_motor <br>root_id: 720575941545479868
-7.8459962143574975,-0.3317509600996247,720575941545525128,acetylcholine,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,central_brain,motor,right,putative_primary,pharynx_motor,NA,pharynx,ingestion_motor_neuron,pharynx_motor_neuron,pharynx_motor_neuron,ingestion_motor_neuron,pharynx,right,13,EFF_07,#B56FCC,composite_cell_type: ingestion_motor_neuron cell_function: pharynx_motor <br>root_id: 720575941545525128
-7.459479643312576,1.9886765023589859,720575941545764232,gaba,right_maxillary-labial_nerve,central_brain,motor,right,putative_primary,proboscis_motor,NA,proboscis,CB0783,proboscis_motor_neuron,proboscis_motor_neuron,CB0783,proboscis,right,12,EFF_05,#3D9D98,composite_cell_type: CB0783 cell_function: proboscis_motor <br>root_id: 720575941545764232
-6.740749193636062,-3.3690780112623444,720575941545785276,glutamate,NA,ventral_nerve_cord,motor,right,TBD,NA,NA,abdomen,MNad04,abdomen_motor_neuron,abdomen_motor_neuron,MNad04,abdomen,right,5,EFF_03,#9C9286,composite_cell_type: MNad04 cell_function: NA <br>root_id: 720575941545785276
2.4571730361307837,-0.47321114038221745,720575941546693225,octopamine,NA,neck_connective,visceral_circulatory,left,00B,NA,NA,NA,EA00B006,ventral_nerve_cord_neurosecretory_cell,neck_neurosecretory_cell,EA00B006,NA,left,3,EFF_08,#9FB555,composite_cell_type: EA00B006 cell_function: NA <br>root_id: 720575941546693225
-2.57175929686177,-3.1444972464918366,720575941546791969,unknown,NA,ventral_nerve_cord,motor,left,NA,NA,NA,abdomen,NA,abdomen_motor_neuron,abdomen_motor_neuron,NA,abdomen,left,4,EFF_01,#79B2E0,composite_cell_type: NA cell_function: NA <br>root_id: 720575941546791969
2.1045517192209937,-1.569727987992691,720575941546998972,glutamate,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,08A,haltere_power,NA,haltere power,hDVM MN,haltere_motor_neuron,haltere_power_neuron,hDVM MN,haltere power,left,3,EFF_08,#9FB555,composite_cell_type: hDVM MN cell_function: haltere_power <br>root_id: 720575941546998972
-7.608262850252273,1.7079437663675079,720575941547120161,acetylcholine,right_maxillary-labial_nerve,central_brain,motor,right,putative_primary,proboscis_motor,NA,proboscis,CB0911,proboscis_motor_neuron,proboscis_motor_neuron,CB0911,proboscis,right,12,EFF_05,#3D9D98,composite_cell_type: CB0911 cell_function: proboscis_motor <br>root_id: 720575941547120161
