id,supervoxel_id,composite_cell_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941537510386,76001336826750646,AN06A018,ascending,AN06A018,left,-35.09601877232014,11.8391882062522,AN_05,#9C9286
720575941566232886,76353180547854807,DNge001,descending,DNge001,left,-2.747816782192583,-26.468151462021726,DN_11,#EFB135
720575941400319779,76212442992628745,AN08B022,ascending,AN08B022,right,6.545558471484785,-10.906157863083738,AN_12,#9FB555
720575941503680087,76142074315313113,AN06A027,ascending,AN06A027,left,14.581544894977217,-26.76020086998071,AN_14,#3D9D98
720575941681019325,76142074247935589,AN09B040,ascending,AN09B040,left,27.997038860126143,-10.685362231675047,AN_18,#E92F2F
720575941458853702,76212442992103639,AN05B062,ascending,AN05B062,left,22.96007635097087,1.9673949361411154,AN_19,#79B2E0
720575941529744869,76212442992712464,DNg106,descending,DNg106,left,-16.60108087559163,7.6904646039572775,DN_07,#5BB86E
720575941494976894,76001336692353597,AN09B020,ascending,AN09B020,left,19.561156291766768,-4.930115592423338,AN_20,#409D3D
720575941350890544,75930418192571296,DNge110,descending,DNge110,left,-20.94200799961507,5.442002880629641,DN_06,#695B52
720575941681032125,76001336827347852,DNg02_d,descending,DNg02_d,right,-23.988665561870928,-4.801888835373777,DN_03,#B56FCC
720575941663471740,76003673356506625,AN03B095,ascending,AN03B095,right,-29.422306995586748,7.730199444350344,AN_04,#F35438
720575941563084690,76636648658060965,AN07B042,ascending,AN07B042,left,-29.035357456402178,6.6999202848044455,AN_04,#F35438
720575941574540040,76071705503787479,AN05B049,ascending,AN05B049,left,15.96148015956462,5.773185837325197,AN_25,#FAC240
720575941552165255,75373035657995499,SA_MDA_1,sensory_ascending,SA_MDA_1,left,NA,NA,NA,NA
720575941504602418,76212442992420079,DNge130,descending,DNge130,right,24.064072627826338,18.089540112074953,DN_22,#FA4141
720575941509352976,75930968082589637,vMS13,ascending,vMS13,left,-22.91091630955159,9.458431828078371,AN_06,#695B52
720575941505673566,76001336893829999,DNg82,descending,DNg82,right,-23.001013736919756,1.0029430270758688,DN_02,#F96A3C
720575941501989259,76001336893805710,DNg110,descending,DNg110,right,-23.874567966656084,-2.2692283510598124,DN_02,#F96A3C
720575941639531125,76142074248147707,AN17A062,ascending,AN17A062,left,25.12676336268962,-12.85700262779321,AN_18,#E92F2F
720575941476037918,76282811803390923,AN07B060,ascending,AN07B060,right,-22.43629167576253,19.759299862441164,AN_10,#973EA9
720575941525888100,76142074248565815,ANXXX410,ascending,ANXXX410,left,17.228093166156416,-12.130135905686277,AN_15,#61BAE7
720575941353112112,76215054802336830,AN07B046,ascending,AN07B046,left,-15.992299061016436,18.519763577040774,AN_08,#D73029
720575941592092968,76142074180687173,ANXXX433,ascending,ANXXX433,right,28.127154369159346,-15.2527946352395,AN_18,#E92F2F
720575941542593372,76001336759587672,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941466712662,76212442992170384,AN05B060,ascending,AN05B060,left,20.381814021869307,1.851506817397219,AN_21,#672775
720575941526632194,76212442991966980,AN09B044,ascending,AN09B044,right,28.298039455218916,-5.102453124466795,AN_20,#409D3D
720575941477490794,76071705503779385,AN05B063_T3,ascending,AN05B063,left,18.70899297694743,0.7164691567984639,AN_21,#672775
720575941436313888,76282811804012831,DNge105,descending,DNge105,left,-3.5233125497859668,-11.111441028061765,DN_13,#CF603E
720575941529643493,76282811803446884,AN07B049,ascending,AN07B049,right,-31.653918247417803,14.129585850295168,AN_04,#F35438
720575941574545551,76001336759755346,ANXXX200,ascending,ANXXX200,left,-30.174082737163896,13.667383778151613,AN_04,#F35438
720575941492467070,76847961116025245,AN_GNG_179,ascending,AN_GNG_179,left,4.434416312976484,8.109970676955324,AN_24,#41A4D5
720575941632823995,75930968082635187,AN07B049,ascending,AN07B049,left,-31.653918247417803,14.129585850295168,AN_04,#F35438
720575941568835834,76212442992797910,DNx02,sensory_descending,DNx02,left,NA,NA,NA,NA
720575941499062601,76001336759633922,AN07B040,ascending,AN07B040,right,5.055477161212568,-16.275503528061765,AN_12,#9FB555
720575941400820515,76282811804063255,DNg110,descending,DNg110,left,-23.874567966656084,-2.2692283510598124,DN_02,#F96A3C
720575941532470147,75654097915369219,SA_MDA_2,ascending,SA_MDA_2,left,NA,NA,NA,NA
720575941471405664,76142074180728522,SNxx29,ascending,SNxx29,right,NA,NA,NA,NA
720575941547337140,76001336759929007,AN07B062,ascending,AN07B062,left,5.706824321551924,7.450425732192141,AN_24,#41A4D5
720575941493928064,75930968082770380,DNg12_a,descending,DNg12_a,right,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941508500609,76282811736318081,DNge081,descending,DNge081,left,-5.472992878155107,-9.275384318772215,DN_13,#CF603E
720575941496426695,76282811870573861,DNg02_f,descending,DNg02_f,left,-24.211653690533037,-4.077075374070066,DN_03,#B56FCC
720575941521067191,76212443059213953,AN08B071,ascending,AN08B071,right,-19.022034626201982,20.26007043128882,AN_08,#D73029
720575941503461867,76353180547885188,DNml001,descending,DNml001,left,9.47627164821208,-5.996599566880125,DN_15,#61BAE7
720575941493106119,76282811736616899,AN07B046,ascending,AN07B046,right,-15.992299061016436,18.519763577040774,AN_08,#D73029
720575941544710405,76356479619582100,AN08B079,ascending,AN08B079,left,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941528001958,76001336760099582,AN07B072,ascending,AN07B072,left,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941441643867,75930968083167187,DNg02_g,descending,DNg02_g,right,-22.917057972149248,-5.565755736771482,DN_03,#B56FCC
720575941480177487,76071705503874696,AN17A068,ascending,AN17A068,right,19.698809642596846,-9.224614512864012,AN_20,#409D3D
720575941535241409,76212442992385601,AN17A076,ascending,AN17A076,left,18.64803792934001,-8.670457255783933,AN_20,#409D3D
720575941575439798,76212442992150984,AN05B062,ascending,AN05B062,left,22.96007635097087,1.9673949361411154,AN_19,#79B2E0
720575941687667574,76212442992695858,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941656710736,76282811736646145,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941590435070,76001336760067126,DNpe010,descending,DNpe010,right,-23.499291401104326,-3.205969464722532,DN_03,#B56FCC
720575941448922717,76212443059295859,DNg11,descending,DNg11,right,-22.48707292576253,10.4473425031272,DN_06,#695B52
720575941477736066,75930968083212643,DNg92_a,descending,DNg92_a,right,-24.063824634746904,-1.2152750014695108,DN_02,#F96A3C
720575941612278630,76071705570933334,AN06B012,ascending,AN06B012,left,0.49173094729960465,-13.135451686325926,AN_12,#9FB555
720575941630971372,76142074248433283,AN08B086,ascending,AN08B086,right,24.410378474994307,-8.210360419693846,AN_20,#409D3D
720575941555764563,76142074180703515,ANXXX433,ascending,ANXXX433,left,28.127154369159346,-15.2527946352395,AN_18,#E92F2F
720575941559170030,76004567112448459,AN08B079,ascending,AN08B079,right,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941429552815,76142074247792407,AN05B076,ascending,AN05B076,left,27.620705623431807,-13.756327998581785,AN_18,#E92F2F
720575941411184043,76212442992120880,AN05B071,ascending,AN05B071,right,19.382605571551924,-3.3379727720650614,AN_20,#409D3D
720575941572620446,76212442992798398,DNb03,descending,DNb03,left,-15.254800777630205,4.688634502944094,DN_01,#55B151
720575941494986951,75930968083132662,DNg02_c,descending,DNg02_c,right,-24.350739460186357,-4.437386882248777,DN_03,#B56FCC
720575941513720979,76282811736608242,AN07B062,ascending,AN07B062,right,5.706824321551924,7.450425732192141,AN_24,#41A4D5
720575941542484060,76071705503818430,AN05B071,ascending,AN05B071,left,19.382605571551924,-3.3379727720650614,AN_20,#409D3D
720575941615259289,75930968082547229,DNge025,descending,DNge025,right,-1.3667614867252063,-27.179746997300047,DN_11,#EFB135
720575941577436761,76071705504160985,AN08B081,ascending,AN08B081,left,14.832678813739424,7.511989700850588,AN_25,#FAC240
720575941546829601,76917779701403991,AN07B052,ascending,AN07B052,left,-26.49968622227132,4.615468132552248,AN_02,#F96A3C
720575941514949881,76353180548042385,DNge072,descending,DNge072,right,-12.876737575725908,0.2813175798026143,DN_01,#55B151
720575941491110606,76071705503752798,AN05B056,ascending,AN05B056,left,22.378993053241377,-4.060523879471678,AN_20,#409D3D
720575941533857546,76071705504191904,AN07B041,ascending,AN07B041,left,-27.086829166607256,14.423005688246828,AN_09,#EF9334
720575941469678557,76212443059276838,DNge113,descending,DNge113,right,-12.92392251987874,7.444660770949465,DN_07,#5BB86E
720575941636531573,76212443059265890,AN08B071,ascending,AN08B071,right,-19.022034626201982,20.26007043128882,AN_08,#D73029
720575941536778389,76282811870581798,DNg01,descending,DNg01,left,-28.42799852390706,-1.563029658738035,DN_02,#F96A3C
720575941587047735,76001336760194651,AN07B049,ascending,AN07B049,left,-31.653918247417803,14.129585850295168,AN_04,#F35438
720575941514096787,76566279712585692,AN08B086,ascending,AN08B086,left,24.410378474994307,-8.210360419693846,AN_20,#409D3D
720575941566204470,76282811736614087,AN07B062,ascending,AN07B062,right,5.706824321551924,7.450425732192141,AN_24,#41A4D5
720575941513772179,76282811736750917,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941559104813,76282811870529761,DNg02_a,descending,DNg02_a,left,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941447838996,76001336759929009,DNge097,descending,DNge097,left,-33.521624546245924,12.3173376203147,DN_05,#9C9286
720575941644291154,76918466828971611,AN01B018,ascending,AN01B018,left,28.98027898768962,-13.596707713547605,AN_18,#E92F2F
720575941595949937,76001336760215686,AN06A026,ascending,AN06A026,left,-26.541453342632646,20.74500046974097,AN_10,#973EA9
720575941556839204,76001336826756573,AN08B079,ascending,AN08B079,left,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941476041265,76001336826981104,AN19B059,ascending,AN19B059,left,-23.14927194614827,22.628291714247805,AN_10,#973EA9
720575941546427836,76001336759937839,AN07B043,ascending,AN07B043,left,-25.24892709751546,9.057163822707277,AN_06,#695B52
720575941503193916,76142074180715972,NA,ascending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941614483475,75577680917670971,DNg08_b,descending,DNg08_b,right,-18.333186130718584,6.524227726515871,DN_06,#695B52
720575941522091255,76075416959583481,AN06B048,ascending,AN06B048,left,-29.580039005474443,16.341392147597414,AN_09,#EF9334
720575941470236023,76142074315150115,DNpe041,descending,DNpe041,right,17.81587697963298,-23.206236255112547,DN_14,#3D9D98
720575941649039637,76282811736691494,AN07B052,ascending,AN07B052,right,-26.49968622227132,4.615468132552248,AN_02,#F96A3C
720575941428365193,75930968082731800,DNg12_b,descending,DNg12_b,right,-5.019667606548662,-27.80923880333032,DN_11,#EFB135
720575941505059397,76001336759986239,AN07B070,ascending,AN07B070,left,6.755159396930342,7.475307571944338,AN_24,#41A4D5
720575941633591739,76353180547799789,AN19B046,ascending,AN19B046,right,-26.05800912876546,23.19329034095679,AN_10,#973EA9
720575941507453313,76071705504211540,AN03B050,ascending,AN03B050,right,-25.67280290623128,14.94997464424048,AN_09,#EF9334
720575941468862583,76071705504270950,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941723220282,76212442924883571,DNpe029,descending,DNpe029,left,29.39555646876872,-10.171223056260008,DN_18,#E92F2F
720575941574442235,76071705504383664,AN_GNG_VES_12,ascending,AN_GNG_VES_12,left,6.8352227399784375,-8.152918231430906,AN_15,#61BAE7
720575941546424425,76212443059483168,AN08B071,ascending,AN08B071,right,-19.022034626201982,20.26007043128882,AN_08,#D73029
720575941441162191,76001336760191815,DNg36_a,descending,DNg36_a,left,-29.75559328098714,17.69934617286597,DN_09,#EF9334
720575941434954126,76212442992341215,AN10B031,ascending,AN10B031,right,20.585051555438643,14.39913235908423,AN_22,#FA4141
720575941690874331,76282811803929143,DNp16,descending,DNp16,left,-28.937300663189287,7.192941772994143,DN_04,#F35438
720575941467636246,76353180480600114,AN19B051_A3,ascending,AN19B051,right,2.0115065763431836,0.38969604974661454,AN_26,#2C8EC0
720575941402279971,76212442992759303,AN08B089,ascending,AN08B089,right,13.820174236102705,5.234665501174074,AN_25,#FAC240
720575941623407050,76212443059246342,DNg09,descending,DNg09,right,-13.100172977642412,7.909970867690188,DN_07,#5BB86E
720575941532187626,76212443059214009,AN08B071,ascending,AN08B071,right,-19.022034626201982,20.26007043128882,AN_08,#D73029
720575941703421914,76212442992089349,AN05B049,ascending,AN05B049,right,15.96148015956462,5.773185837325197,AN_25,#FAC240
720575941628349990,76353180547807950,DNge029,descending,DNge029,right,-4.8775577356380175,-25.3975700258645,DN_11,#EFB135
720575941662495356,76212443059213936,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941668465319,76212443059298713,DNge111,descending,DNge111,right,-18.34146402378499,10.594623196181399,DN_07,#5BB86E
720575941558153261,76282811736605461,AN07B060,ascending,AN07B060,right,-22.43629167576253,19.759299862441164,AN_10,#973EA9
720575941560405875,76636923334462767,AN05B071,ascending,AN05B071,left,19.382605571551924,-3.3379727720650614,AN_20,#409D3D
720575941540462285,76001336759684222,DNde003,descending,DNde003,right,1.217926044269209,-14.57112730735864,DN_12,#9FB555
720575941595940032,76001336826876282,AN07B056,ascending,AN07B056,left,-27.554247837261553,15.688827145156008,AN_09,#EF9334
720575941595520039,76142074315144537,DNpe041,descending,DNpe041,left,17.81587697963298,-23.206236255112547,DN_14,#3D9D98
720575941485358733,76282811736679753,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941652156657,76212443059780586,DNp41,descending,DNp41,left,-14.747935276226396,9.585141766127688,DN_07,#5BB86E
720575941668914609,76212443059293056,DNge145,descending,DNge145,right,-19.34226511021077,13.041241276320559,DN_08,#D73029
720575941476250164,76353180480489025,DNge045,descending,DNge045,left,-26.83215997715413,3.325588095244509,DN_02,#F96A3C
720575941651139349,76282811870361995,DNg92_a,descending,DNg92_a,left,-24.063824634746904,-1.2152750014695108,DN_02,#F96A3C
720575941547175092,76353180480592779,AN19B051_A3,ascending,AN19B051,right,2.0115065763431836,0.38969604974661454,AN_26,#2C8EC0
720575941535167320,76212443059853519,DNge134,descending,DNge134,left,3.0477957914310743,-16.8267749666604,DN_12,#9FB555
720575941445302804,76142074248397102,AN08B066,ascending,AN08B066,left,19.453591365619307,-1.430008065644163,AN_21,#672775
720575941659661624,76282811803397183,AN07B052,ascending,AN07B052,right,-26.49968622227132,4.615468132552248,AN_02,#F96A3C
720575941513942106,76071705504259483,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941481339215,76071705504155450,AN08B031,ascending,AN08B031,left,7.192317027850752,-15.305657756272215,AN_17,#7E378C
720575941507243333,76353180480424728,DNge061,descending,DNge061,left,4.774658698840742,-6.503581416550535,DN_12,#9FB555
720575941473793322,76001336893799114,DNg02_a,descending,DNg02_a,right,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941546194364,76212443059237830,DNge145,descending,DNge145,right,-19.34226511021077,13.041241276320559,DN_08,#D73029
720575941454260275,75788786881298262,DNg106,descending,DNg106,right,-16.60108087559163,7.6904646039572775,DN_07,#5BB86E
720575941595615783,76282811736660056,DNg106,descending,DNg106,left,-16.60108087559163,7.6904646039572775,DN_07,#5BB86E
720575941574375272,76001336760096537,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941583462110,76282811736809351,DNge154,descending,DNge154,right,-21.64356134434163,10.509374249037844,DN_06,#695B52
720575941702148570,76212442924875383,SA_VTV_5,ascending,SA_VTV_5,right,NA,NA,NA,NA
720575941643557458,76001336827016861,AN19B101,ascending,AN19B101,left,-20.697884540752764,21.406076061781985,AN_08,#D73029
720575941490535600,76353180547835696,DNpe010,descending,DNpe010,left,-23.499291401104326,-3.205969464722532,DN_03,#B56FCC
720575941662498940,76282811736792201,AN06B068,ascending,AN06B068,right,-18.218928318218584,19.34347115760718,AN_08,#D73029
720575941501552983,76001336827477179,DNg02_g,descending,DNg02_g,right,-22.917057972149248,-5.565755736771482,DN_03,#B56FCC
720575941609235302,76001336760120325,DNge090,descending,DNge090,left,-22.887751560406084,12.130626308974367,DN_09,#EF9334
720575941612042972,76212443059235247,AN08B100,ascending,AN08B100,right,-18.120200138286943,20.343705761489016,AN_08,#D73029
720575941596218225,76212443059295847,DNg09,descending,DNg09,right,-13.100172977642412,7.909970867690188,DN_07,#5BB86E
720575941529830840,76353180547821731,DNge025,descending,DNge025,left,-1.3667614867252063,-27.179746997300047,DN_11,#EFB135
720575941437425964,76282811736239836,AN_AMMC_SAD_1,ascending,AN_AMMC_SAD_1,left,19.666575450702314,17.269044506606203,AN_22,#FA4141
720575941630209221,76001336759896348,AN07B046,ascending,AN07B046,left,-15.992299061016436,18.519763577040774,AN_08,#D73029
720575941430108809,76001336826756604,AN08B079,ascending,AN08B079,left,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941433030414,75930968015622689,DNge025,descending,DNge025,right,-1.3667614867252063,-27.179746997300047,DN_11,#EFB135
720575941512957393,76282811803715878,AN19B079,ascending,AN19B079,right,-24.050057392315264,22.40184174781714,AN_10,#973EA9
720575941472752736,76567379358510151,AN10B037,ascending,AN10B037,left,20.76797773341716,12.298126804885012,AN_22,#FA4141
720575941529819832,76212442992295711,AN10B029,ascending,AN10B029,left,23.893776912494307,29.295209515151125,AN_23,#8D6F58
720575941538543253,76001336760035625,AN07B071,ascending,AN07B071,left,-31.022217731670732,14.470979321059328,AN_04,#F35438
720575941642567781,76142074248551650,AN06B039,ascending,AN06B039,right,-3.473830442623491,0.17136811023626908,AN_26,#2C8EC0
720575941474608170,76212442992114963,DNpe029,descending,DNpe029,left,29.39555646876872,-10.171223056260008,DN_18,#E92F2F
720575941429194633,76282811803482956,AN07B072,ascending,AN07B072,right,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941507434775,76142074180719370,DNg20,sensory_descending,DNg20,right,20.049462337298994,-7.372753989640135,DN_20,#409D3D
720575941564705431,76496941961587737,AN10B047,ascending,AN10B047,left,24.436308879657393,18.926742184218508,AN_22,#FA4141
720575941562036743,76001336827249868,DNpe004,descending,DNpe004,right,-22.36568735142171,14.330782520827395,DN_09,#EF9334
720575941579645173,76282811803920653,AN07B063,ascending,AN07B063,right,-24.378060322002764,19.277324307021242,AN_10,#973EA9
720575941479604643,76212442992637306,AN08B099,ascending,AN08B099,right,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941393488790,76001336759911284,AN07B046,ascending,AN07B046,left,-15.992299061016436,18.519763577040774,AN_08,#D73029
720575941450261831,76282811803405347,SApp10,sensory_ascending,SApp10,left,NA,NA,NA,NA
720575941434874912,76282811870576621,NA,descending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941579187321,76355380041358930,AN_FLA_1,ascending,AN_FLA_1,right,16.23639013270915,-22.50196112388696,AN_14,#3D9D98
720575941581666655,76282811803838380,vMS13,ascending,vMS13,right,-22.91091630955159,9.458431828078371,AN_06,#695B52
720575941612286428,76071705504375112,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941604695405,76071705504234078,DNg08_a,descending,DNg08_a,right,-20.585709552959795,8.536576855239016,DN_06,#695B52
720575941439489599,76001336826774951,AN06B057,ascending,AN06B057,left,-25.22475717564046,10.133695232924563,AN_06,#695B52
720575941436052768,75930968083113346,DNg05_b,descending,DNg05_b,right,-26.75223634739339,0.18284319644842728,DN_02,#F96A3C
720575941518561971,75231885650956888,SAxx01,sensory_ascending,SAxx01,right,NA,NA,NA,NA
720575941537820658,76282811736771001,DNge095,descending,DNge095,right,-28.91948793430745,10.819058048781496,DN_04,#F35438
720575941505421602,76282811803904103,AN06A062,ascending,AN06A062,right,-25.377987842754717,15.883241283949953,AN_09,#EF9334
720575941630646432,76353180547907592,NA,descending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941516764819,76282811870362386,DNg02_b,descending,DNg02_b,left,-22.54644105930745,-6.101538550797361,DN_03,#B56FCC
720575941450039477,76212442924885267,DNg83,descending,DNg83,right,18.39070798854411,-6.194420230332273,DN_20,#409D3D
720575941564410112,76282811804087312,DNg05_b,descending,DNg05_b,left,-26.75223634739339,0.18284319644842728,DN_02,#F96A3C
720575941490249166,76071705570722813,ANXXX410,ascending,ANXXX410,right,17.228093166156416,-12.130135905686277,AN_15,#61BAE7
720575941586221958,76212443059440758,DNp41,descending,DNp41,left,-14.747935276226396,9.585141766127688,DN_07,#5BB86E
720575941565308423,76282811736622918,AN07B043,ascending,AN07B043,right,-25.24892709751546,9.057163822707277,AN_06,#695B52
720575941590014775,76282811803397164,AN06A080,ascending,AN06A080,right,-23.50585077305257,18.402183163222414,AN_09,#EF9334
720575941598191808,75930968082655437,AN19B074,ascending,AN19B074,left,-23.353180866436357,23.769630062636477,AN_10,#973EA9
720575941632002720,76282811870536810,DNg02_a,descending,DNg02_a,left,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941593486806,76847754689284168,AN07B070,ascending,AN07B070,left,6.755159396930342,7.475307571944338,AN_24,#41A4D5
720575941432468183,76282811736320844,AN10B029,ascending,AN10B029,right,23.893776912494307,29.295209515151125,AN_23,#8D6F58
720575941486868432,76071705570864129,AN08B100,ascending,AN08B100,left,-18.120200138286943,20.343705761489016,AN_08,#D73029
720575941504240407,76001336826984137,AN07B060,ascending,AN07B060,left,-22.43629167576253,19.759299862441164,AN_10,#973EA9
720575941516779923,76282811736619963,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941586451166,76212442924910692,ANXXX404,ascending,ANXXX404,right,19.487954158588057,-4.3743170618447245,AN_20,#409D3D
720575941571171067,76001336759983332,AN07B082,ascending,AN07B082,left,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941565124918,76142074315431448,AN06A030,ascending,AN06A030,left,12.251400012775068,-26.739858996811765,AN_14,#3D9D98
720575941541726493,76071705504295440,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941539298509,76282811803633576,AN07B060,ascending,AN07B060,right,-22.43629167576253,19.759299862441164,AN_10,#973EA9
720575941550999175,76353180547961812,AN19B076,ascending,AN19B076,right,-23.38060663242757,23.812800991591555,AN_10,#973EA9
720575941519514478,76282811736608300,AN07B057,ascending,AN07B057,right,-34.974207859234205,8.127878773268801,AN_05,#9C9286
720575941433139598,75437493251633724,DNg06,descending,DNg06,right,-23.165076236919756,-1.4235408424767435,DN_02,#F96A3C
720575941405855918,76071705436526548,AN12B055,ascending,AN12B055,left,12.273734111590986,-6.815973174515623,AN_15,#61BAE7
720575941558787885,76071705571045844,SAxx01,sensory_ascending,SAxx01,right,NA,NA,NA,NA
720575941626967865,76282811736825087,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941482535366,76001336827330614,DNg01,descending,DNg01,right,-28.42799852390706,-1.563029658738035,DN_02,#F96A3C
720575941488207305,76282811736519936,AN01B011,ascending,AN01B011,left,10.156165141864424,-10.953565013352293,AN_15,#61BAE7
720575941595188261,76001336826786620,AN06B045,ascending,AN06B045,left,-20.004094104961748,19.063514339980227,AN_08,#D73029
720575941732541739,76071705504015829,AN10B034_T3,ascending,AN10B034,left,21.741799373431807,15.672872173842531,AN_22,#FA4141
720575941579793909,75930968082655417,DNge010,descending,DNge010,right,14.944174785419111,-4.424746406021971,DN_15,#61BAE7
720575941643158354,76212442991967838,SNxx29,sensory_ascending,SNxx29,left,NA,NA,NA,NA
720575941520092151,76004910776776151,AN19B065,ascending,AN19B065,right,-21.676020603374834,22.711843121108156,AN_10,#973EA9
720575941555509331,76142074247909167,AN05B081,ascending,AN05B081,left,23.838866252704268,-1.2083744525345743,AN_19,#79B2E0
720575941434224526,76282811736809062,DNge110,descending,DNge110,right,-20.94200799961507,5.442002880629641,DN_06,#695B52
720575941555461377,76353180547910318,DNge025,descending,DNge025,left,-1.3667614867252063,-27.179746997300047,DN_11,#EFB135
720575941438471212,76212442992218618,AN09B040,ascending,AN09B040,right,27.997038860126143,-10.685362231675047,AN_18,#E92F2F
720575941471147127,76142074247921103,DNpe029,descending,DNpe029,right,29.39555646876872,-10.171223056260008,DN_18,#E92F2F
720575941539172501,76282811736648883,AN07B070,ascending,AN07B070,right,6.755159396930342,7.475307571944338,AN_24,#41A4D5
720575941547763060,76353180480448252,DNge061,descending,DNge061,left,4.774658698840742,-6.503581416550535,DN_12,#9FB555
720575941490651337,76071705504071307,ANXXX380,ascending,ANXXX380,left,17.246937770648604,-1.4877634167107523,AN_21,#672775
720575941589590782,76282811803890421,AN06A062,ascending,AN06A062,right,-25.377987842754717,15.883241283949953,AN_09,#EF9334
720575941523114743,76282811736616883,AN07B046,ascending,AN07B046,right,-15.992299061016436,18.519763577040774,AN_08,#D73029
720575941658902040,76001336759974213,AN07B091,ascending,AN07B091,left,-31.2320489694637,8.290619480666262,AN_05,#9C9286
720575941652319705,75930968015612953,DNge019,descending,DNge019,right,-7.91470621128499,-23.903948199692625,DN_11,#EFB135
720575941482233027,76353180480356352,AN_GNG_30,ascending,AN_GNG_30,left,26.83347608546794,-17.644367587510008,AN_18,#E92F2F
720575941597632041,76212442992422948,AN10B034_T3,ascending,AN10B034,right,21.741799373431807,15.672872173842531,AN_22,#FA4141
720575941553577217,76001336826672567,AN06B068,ascending,AN06B068,left,-18.218928318218584,19.34347115760718,AN_08,#D73029
720575941608283978,76142074247960597,AN09B042,ascending,AN09B042,right,24.63091375331462,-15.958440196457762,AN_18,#E92F2F
720575941391682052,76071705503976456,AN10B047,ascending,AN10B047,left,24.436308879657393,18.926742184218508,AN_22,#FA4141
720575941597293724,76282811803254703,AN07B042,ascending,AN07B042,right,-29.035357456402178,6.6999202848044455,AN_04,#F35438
720575941484023549,76212442992382421,AN10B033,ascending,AN10B033,right,24.966990489764814,23.17278252845679,AN_23,#8D6F58
720575941700316378,76282811870533409,DNg02_c,descending,DNg02_c,left,-24.350739460186357,-4.437386882248777,DN_03,#B56FCC
720575941642152056,76282811803449724,AN07B049,ascending,AN07B049,right,-31.653918247417803,14.129585850295168,AN_04,#F35438
720575941501258583,75930968082643901,AN19B079,ascending,AN19B079,left,-24.050057392315264,22.40184174781714,AN_10,#973EA9
720575941615507925,76142074248605670,AN08B099,ascending,AN08B099,right,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941489375797,76212443059391305,AN06A092,ascending,AN06A092,right,-29.041464786724443,16.173486340102297,AN_09,#EF9334
720575941414779284,76212442992640149,AN08B109,ascending,AN08B109,right,15.774039287372236,8.306453335341555,AN_25,#FAC240
720575941515233859,76212442992129938,AN05B078,ascending,AN05B078,left,24.40810110072673,1.4583355069724142,AN_19,#79B2E0
720575941589017143,76353180548005906,AN19B059,ascending,AN19B059,right,-23.14927194614827,22.628291714247805,AN_10,#973EA9
720575941526723609,76282811803954113,DNpe011,descending,DNpe011,left,-30.83989809055745,4.326062309798342,DN_02,#F96A3C
720575941580693881,76212442992224356,AN05B083,ascending,AN05B083,right,24.599444408221846,3.797749149855715,AN_19,#79B2E0
720575941665230067,76212442992544826,AN08B097,ascending,AN08B097,right,13.75910856227458,6.981541740950686,AN_25,#FAC240
720575941547473268,76353180547865721,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941416780828,76212442992394481,AN_AVLP_43,ascending,AN_AVLP_43,right,23.690285701556807,29.614715206679445,AN_23,#8D6F58
720575941476978993,76212443059232247,AN08B100,ascending,AN08B100,right,-18.120200138286943,20.343705761489016,AN_08,#D73029
