banc_888_id,supervoxel_id,position,root_626,root_850,root_888,root_890,nucleus_id,proofread,roughly_proofread,status,side,root_position,root_position_nm,root_region,region,hemilineage,nerve,tract,neuromere,flow,super_class,cell_class,cell_sub_class,cell_type,fafb_cell_type,fafb_alignment_cell_type,manc_cell_type,malecns_cell_type,hemibrain_cell_type,fanc_cell_type,fafb_match,manc_match,malecns_match,hemibrain_match,fanc_match,fafb_nblast_match,manc_nblast_match,hemibrain_nblast_match,fanc_nblast_match,malecns_nblast_match,sexually_dimorphic,cluster,manual_cluster,super_cluster,cns_network,body_part_sensory,body_part_effector,peripheral_target_type,cell_function_detailed,neurotransmitter_predicted,neurotransmitter_score,neurotransmitter_verified,neuropeptide_verified,l2_nodes,l2_cable_length_um,volume_nm3,input_connections,output_connections,input_side_index,output_side_index,mitochondria,mitochondria_volume,pd_width,segregation_index,seed_01,seed_02,seed_03,seed_04,seed_05,seed_06,seed_07,seed_08,seed_09,seed_10,seed_11,seed_12,seed_13,seed_14,root_id,id,nucleus_supervoxel_id,nucleus_position,nucleus_position_nm,cell_id,soma_dcv_count,soma_dcv_density,voxels,notes,status_text,cns_cluster,cell_type_source,side_axon,neck_connective,known_nt_source,known_nt,top_nt,top_nt_conf,cell_type_neurotransmitter_predicted,neurotransmitter_predicted_v1,neurotransmitter_predicted_v2,neurotransmitter_predicted_v3,neurotransmitter_score_v1,neurotransmitter_score_v2,neurotransmitter_score_v3,cell_type_tomke,cell_type_source_text,other_names,morphology_group,banc_match,banc_match_supervoxel_id,banc_png_match,banc_png_match_supervoxel_id,banc_nblast_match,fafb_ntac_cell_type,fafb_alignment_super_class,fafb_alignment_runner_up,fafb_alignment_match,fafb_alignment_confidence,fafb_alignment_decision,banc_nblast_match_supervoxel_id,banc_nblast,fafb_png_match,fafb_nblast,manc_png_match,manc_nblast,fanc_png_match,fanc_nblast,hemibrain_png_match,hemibrain_nblast,fafb_super_class,manc_super_class,malecns_png_match,malecns_nblast,an_type,auto_an_type,dn_type,auto_dn_type,fafb_cell_class,manc_cell_class,fafb_cell_sub_class,manc_cell_sub_class,ngl_link,cell_info_id,cell_info_user_id,cell_ids_position,cell_ids_supervoxel_id,cell_ids_position_626,cell_ids_position_nm,cell_ids_position_nm_626,cell_ids_id,cell_ids_id_626,cell_ids_tag,root_626_codex,uploaded_to_codex_annotations,_locked,_locked_by,_archived,_creator,_ctime,_last_modifier,_mtime,cell_sub_type,neurotransmitter,cell_function,UMAP1,UMAP2,clusterno,label,colours,nerve_side,body_part_effector2
720575941488585168,75302804151674197,"94702, 245772, 6137",720575941488585168,720575941488585168,720575941488585168,NA,72904081760321599,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,IN_NERVE",right,"99872, 249248, 4583","399488, 996992, 206235",COURT_vnc_ABDNM,ventral_nerve_cord,00B,abdominal_nerve_trunk,NA,A9,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,ab-PDF,ab-PDF,NA,NA,EN00B014,MNad61,NA,NA,NA,11765,804023,NA,NA,NA,23588,NA,25808,802954,dimorphic,EFF_05,EFF_05,abdomen-ureter,NA,NA,ureter,NA,NA,octopamine,0.621,NA,NA,571,1990.13,24451922176,563,81,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941488585168,NA,720575941488585168,720575941488585168,75443609956793369,"99872, 249248, 4583","399488, 996992, 206235",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,IN_NERVE",NA,"zandawala_lab,wilson_lab",NA,NA,NA,NA,NA,NA,octopamine,octopamine,octopamine,octopamine,0.6998,0.621,0.621,NA,"zandawala_lab,wilson_lab",ab-PDF,NA,720575941605127670,75302735431613167,NA,NA,720575941605127670,NA,NA,NA,NA,NA,NA,75654716256076954,0.47,NA,NA,11765,0.4,NA,0.39,NA,NA,NA,NA,804023,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94702, 245772, 6137",75302804151674197,"94702,245772,6137","378808, 983088, 276165","378808, 983088, 276165",20737,20706,020737,720575941488585168,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,ab-PDF,octopamine,NA,6.602500522636579,1.7061010637958383,05,NA,#F94040,right,ureter
720575941571702536,75232297900893352,"93241, 243069, 5688",720575941571702536,720575941571702536,720575941571702536,NA,72904081760322336,TRUE,FALSE,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE",right,"100704, 245840, 4733","402816, 983360, 212985",COURT_vnc_ABDNM,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A8,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg20,NA,NA,MNad20,auto:INXXX431,NA,NA,NA,163733,NA,NA,NA,NA,13985,NA,25944,909033,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,acetylcholine,0.4431,NA,NA,546,2115.56,15025576960,1610,112,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941571702536,NA,720575941571702536,720575941571702536,75513910048323842,"100704, 245840, 4733","402816, 983360, 212985",NA,NA,NA,NA,"241118 - merge error at cell body with extra process; needs proofreading - HHY
","TRACING_ISSUE,HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,NA,NA,acetylcholine,octopamine,acetylcholine,acetylcholine,0.4498,0.4431,0.4431,NA,NA,NA,NA,720575941468776971,75443404268036023,NA,NA,720575941468776971,NA,NA,NA,NA,NA,NA,75443404268036023,0.57,NA,NA,NA,0.4,NA,0.5,NA,NA,NA,NA,805245,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93241, 243069, 5688",75232297900893352,"93241,243069,5688","372964, 972276, 255960","372964, 972276, 255960",20738,20707,020738,720575941571702536,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EFFabg20_A8,acetylcholine,NA,2.553877258800691,1.4949861803729858,07,NA,#E6A82C,right,abdomen
720575941452291753,75302804151567997,"94742, 245762, 6110",720575941452291753,720575941452291753,720575941452291753,NA,72904081760321971,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",right,"101232, 248784, 4631","404928, 995136, 208395",COURT_vnc_ABDNM,ventral_nerve_cord,14A,abdominal_nerve_trunk,NA,NA,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,ab-PDF,ab-PDF,NA,NA,auto:INXXX351,NA,NA,NA,NA,NA,NA,NA,NA,NA,20257,NA,26201,NA,dimorphic,EFF_05,EFF_05,abdomen-ureter,NA,NA,ureter,NA,NA,octopamine,0.415,NA,NA,487,1746.49,13144306176,503,118,-1,-1,132,436921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_03,NA,720575941452291753,NA,720575941452291753,720575941452291753,75513978767534117,"101232, 248784, 4631","404928, 995136, 208395",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",NA,"zandawala_lab,wilson_lab",NA,NA,NA,NA,NA,NA,octopamine,octopamine,octopamine,octopamine,0.6143,0.415,0.415,NA,"zandawala_lab,wilson_lab",ab-PDF,NA,720575941551253309,75302735432142658,NA,NA,720575941605127670,NA,NA,NA,NA,NA,NA,75302735431613167,0.57,NA,NA,NA,0.23,NA,0.36,NA,NA,NA,NA,804023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94742, 245762, 6110",75302804151567997,"94742,245762,6110","378968, 983048, 274950","378968, 983048, 274950",20739,20708,020739,720575941452291753,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,ab-PDF,octopamine,NA,6.967790687584103,1.4583684244830941,05,NA,#F94040,right,ureter
720575941573784990,75091697583153389,"89092, 246192, 4698",720575941437467922,720575941573784990,720575941573784990,NA,72904012839518451,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",right,"99360, 239664, 3872","397440, 958656, 174240",COURT_vnc_MetaNM-T3,ventral_nerve_cord,17X,right_metathoracic_leg_nerve,NA,T3,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,sternotrochanter_extensor_dorsomedial_ribbon,NA,NA,Sternotrochanter MN,NA,NA,auto:IN19A008,NA,13069,NA,NA,NA,NA,10866,NA,25392,NA,isomorphic,EFF_10,EFF_10,middle-hind leg,NA,NA,hind_leg,sternotrochanter_extensor_muscle,extend_coxa_trochanter_joint,acetylcholine,0.444,NA,NA,1323,4520.8,24824166144,3814,106,-1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_12,NA,720575941437467922,NA,720575941573784990,720575941573784990,75443334943984962,"99360, 239664, 3872","397440, 958656, 174240",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",NA,"wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,acetylcholine,gaba,acetylcholine,acetylcholine,0.3027,0.444,0.444,NA,"wilson_lab,azevedo",NA,NA,720575941578679121,76357510747164399,NA,NA,720575941493231536,NA,NA,NA,NA,NA,NA,76217185642852314,0.4,NA,NA,NA,0.5,NA,0.47,NA,NA,NA,NA,801148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89092, 246192, 4698",75091697583153389,"89092,246192,4698","356368, 984768, 211410","356368, 984768, 211410",20741,20710,020741,720575941437467922,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,sternotrochanter_extensor_dorsomedial_ribbon,acetylcholine,leg_motor,-2.1939286346204865,-2.134390171460362,10,sternotrochanter_extensor_dorsomedial_ribbon,#B8BC5C,right,hind leg
720575941602293177,75372416578786362,"97356, 224709, 4527",720575941602293177,720575941602293177,720575941602293177,NA,72904012839518428,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH",right,"98448, 237040, 3822","393792, 948160, 171990",COURT_vnc_MetaNM-T3,ventral_nerve_cord,15B,right_metathoracic_leg_nerve,NA,T3,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,accessory_tibia_flexor_A,NA,NA,Acc. ti flexor MN,Acc. ti flexor MN,NA,NA,NA,16228,813629,NA,580,NA,20593,NA,580,813629,isomorphic,EFF_10,EFF_10,middle-hind leg,NA,NA,hind_leg,accessory_tibia_flexor_muscle,flex_femur_tibia_joint,gaba,0.3751,NA,NA,541,2124.62,18171170560,899,16,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_12,NA,720575941602293177,NA,720575941602293177,720575941602293177,75443197438113864,"98448, 237040, 3822","393792, 948160, 171990",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH",NA,"wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,glutamate,NA,gaba,NA,0,0.3751,0,NA,"wilson_lab,azevedo",NA,NA,720575941409035691,76076448020392717,NA,NA,720575941643248328,NA,NA,NA,NA,NA,NA,76287348094388139,0.45,NA,NA,12474,0.39,580,0.47,NA,NA,NA,NA,813629,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97356, 224709, 4527",75372416578786362,"97500,223566,4524","389424, 898836, 203715","390000, 894264, 203580",20742,20711,020742,720575941602293177,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,accessory_tibia_flexor_A_T3,gaba,leg_motor,-1.987679635978519,-2.6460021695415628,10,accessory_tibia_flexor_A,#B8BC5C,right,hind leg
720575941575958361,75583660653001722,"103780, 228166, 6101",720575941575958361,720575941575958361,720575941575958361,NA,72903944455586195,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE",right,"104784, 236272, 5156","419136, 945088, 232020",COURT_vnc_ABDNM,ventral_nerve_cord,00B,abdominal_nerve_trunk,NA,A3,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,NA,NA,EN00B026,EN00B026,NA,NA,NA,16839,814590,NA,NA,NA,15354,NA,23697,NA,isomorphic,EFF_15,EFF_15,abdomen-ureter,NA,NA,abdomen,NA,NA,NA,0,octopamine,NA,182,738.25,2788378880,93,4,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_03,NA,720575941575958361,NA,720575941575958361,720575941575958361,75654304073283419,"104784, 236272, 5156","419136, 945088, 232020",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE",NA,"seung_lab,wilson_lab",NA,NA,NA,NA,gaba,NA,octopamine,NA,NA,NA,0,0,0,NA,"seung_lab,wilson_lab",NA,NA,720575941540066333,75513498067016932,NA,NA,720575941458608083,NA,NA,NA,NA,NA,NA,75583660652753206,0.58,NA,NA,16839,0.4,NA,0.42,NA,NA,NA,NA,818502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387489, 117848","1081, 13","103780, 228166, 6101",75583660653001722,"103780,228166,6101","415120, 912664, 274545","415120, 912664, 274545",20743,20712,020743,720575941575958361,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EN00B026_A3,octopamine,NA,5.880795801185779,0.10280788333013999,15,NA,#6C5D9E,right,abdomen
720575941625808330,78043748529076357,"174838, 143844, 3440",720575941625808330,720575941625808330,720575941625808330,NA,73395907122429961,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANUAL_ENTRY,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT,SIDE_CONFLICT",left,"155488, 161088, 4872","621952, 644352, 219240",COURT_vnc_AMNP,ventral_nerve_cord,20B.21B.22B,left_prothoracic_accessory_nerve,NA,T1,efferent,motor,leg_motor_neuron,front_leg_motor_neuron,sternal_posterior_rotator,NA,NA,Sternal posterior rotator MN,NA,NA,NA,NA,163719,NA,NA,NA,NA,12202,NA,14749,NA,isomorphic,EFF_14,EFF_14,front leg,NA,NA,front_leg,sternal_posterior_rotator_muscle,move_coxa_posterior,gaba,0.4613,NA,NA,1004,3939.3,32497093632,3458,150,-1,-1,126,1048537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_11,NA,720575941625808330,NA,720575941625808330,720575941625808330,77340611245702762,"155488, 161088, 4872","621952, 644352, 219240",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANUAL_ENTRY,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,"wilson_lab,azevedo",NA,NA,NA,NA,glutamate,NA,acetylcholine,acetylcholine,gaba,gaba,0.3019,0.4613,0.4613,NA,"wilson_lab,azevedo",NA,NA,720575941507526273,76214298485224169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163719,0.5,NA,0.13,NA,NA,NA,NA,808640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"174838, 143844, 3440",78043748529076357,"153453,158214,4303","699352, 575376, 154800","613812, 632856, 193635",20744,20713,020744,720575941625808330,NA,NA,NA,FALSE,a799905454954ff88c0d92cd45a8c7b0@auth.local,2025-03-05T23:15:01Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,sternal_posterior_rotator,gaba,leg_motor,-7.761220371223272,-0.14385735600396643,14,sternal_posterior_rotator,#5BB6E4,left,front leg
720575941662638460,75794560794073430,"109112, 222606, 6317",720575941662638460,720575941662638460,720575941662638460,NA,72903944724021701,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",right,"97728, 235200, 6319","390912, 940800, 284355",MANC_vnc_ANm,ventral_nerve_cord,NA,left_fourth_abdominal_nerve,NA,A2,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg10,NA,NA,MNad11,MNad46,NA,NA,NA,13403,806014,NA,NA,NA,13403,NA,101628,NA,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,acetylcholine,0.4406,NA,NA,364,1162.16,12253165568,369,25,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941662638460,NA,720575941662638460,720575941662638460,75372760645858853,"97728, 235200, 6319","390912, 940800, 284355",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,gaba,NA,acetylcholine,NA,acetylcholine,NA,0,0.4406,0,NA,wilson_lab,NA,NA,720575941489671625,75794354501501797,NA,NA,720575941472471099,NA,NA,NA,NA,NA,NA,75372623139437924,0.5,NA,NA,13403,0.53,NA,0.11,NA,NA,NA,NA,805757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109112, 222606, 6317",75794560794073430,"109112,222606,6317","436448, 890424, 284265","436448, 890424, 284265",20745,20714,020745,720575941662638460,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EFFabg10_A2,acetylcholine,NA,2.2983583455316436,1.122592333861146,07,NA,#E6A82C,left,abdomen
720575941553640676,75864310861990904,"110822, 203359, 5621",720575941553640676,720575941553640676,720575941553640676,NA,72903944455585939,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",right,"99568, 233120, 5145","398272, 932480, 231525",COURT_vnc_ABDNM,ventral_nerve_cord,03B,right_second_abdominal_nerve,NA,A1,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg31,NA,NA,MNad45,MNad45,NA,NA,NA,16750,809304,NA,23123,NA,15219,NA,23123,809304,isomorphic,EFF_09,EFF_09,abdomen motor 2,NA,NA,abdomen,NA,NA,dopamine,0.3256,NA,NA,360,1337.34,11634082304,340,22,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_09,NA,720575941553640676,NA,720575941553640676,720575941553640676,75443060401720674,"99568, 233120, 5145","398272, 932480, 231525",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,dopamine,NA,dopamine,NA,0,0.3256,0,NA,"seung_lab,wilson_lab",NA,NA,720575941502737899,75935298215170929,NA,NA,720575941441276607,NA,NA,NA,NA,NA,NA,75935092057141013,0.34,NA,NA,16728,0.4,23123,0.47,NA,NA,NA,NA,809304,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387492, 116697","1081, 13","110822, 203359, 5621",75864310861990904,"110822,203359,5621","443288, 813436, 252945","443288, 813436, 252945",20746,20715,020746,720575941553640676,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EFFabg31,dopamine,NA,0.725395167373837,1.3403836527545778,09,NA,#FCC442,right,abdomen
720575941531565285,75794629513550922,"109438, 223317, 6316",720575941531565285,720575941531565285,720575941531565285,NA,72903944724021489,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",right,"101504, 229520, 6186","406016, 918080, 278370",COURT_vnc_ABDNM,ventral_nerve_cord,06A,left_fourth_abdominal_nerve,NA,A2,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg27,NA,NA,MNad11,MNad11,NA,NA,NA,13403,805757,NA,23831,NA,12802,NA,23831,NA,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.5275,NA,NA,486,1782.27,13919070976,709,19,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941531565285,NA,720575941531565285,720575941531565285,75513360694914840,"101504, 229520, 6186","406016, 918080, 278370",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,octopamine,NA,octopamine,NA,0,0.5275,0,NA,wilson_lab,NA,NA,720575941489671625,75794354501501797,NA,NA,720575941542184477,NA,NA,NA,NA,NA,NA,75161654345820493,0.55,NA,NA,12802,0.53,23831,0.47,NA,NA,NA,NA,810750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109438, 223317, 6316",75794629513550922,"108790,222607,6302","437752, 893268, 284220","435160, 890428, 283590",20747,20716,020747,720575941531565285,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EFFabg27,octopamine,NA,2.5688152556650055,1.0258687773425883,07,NA,#E6A82C,left,abdomen
720575941458608083,75583660652753206,"103508, 228655, 6015",720575941458608083,720575941458608083,720575941458608083,NA,72903944455586007,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE,MANC_MATCH_MANUALLY_CHECKED",right,"105488, 235104, 5212","421952, 940416, 234540",COURT_vnc_ABDNM,ventral_nerve_cord,00B,"left_second_abdominal_nerve, right_second_abdominal_nerve",NA,A3,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,NA,NA,EN00B026,auto:EN00B023,NA,NA,NA,16839,NA,NA,NA,NA,19180,NA,23978,818502,isomorphic,EFF_03,EFF_03,abdomen-ureter,NA,NA,abdomen,NA,NA,NA,0,octopamine,NA,176,724.33,3652541696,63,6,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_03,NA,720575941458608083,NA,720575941458608083,720575941458608083,75654235353914293,"105488, 235104, 5212","421952, 940416, 234540",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE,MANC_MATCH_MANUALLY_CHECKED",NA,"seung_lab,wilson_lab",NA,NA,NA,NA,gaba,NA,octopamine,NA,NA,NA,0,0,0,NA,"seung_lab,wilson_lab",NA,NA,720575941460086995,75021123083241220,NA,NA,720575941551967487,NA,NA,NA,NA,NA,NA,75794766952105655,0.39,NA,NA,16839,0.37,NA,0.35,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387494, 117849","1081, 13","103508, 228655, 6015",75583660652753206,"103508,228655,6015","414032, 914620, 270675","414032, 914620, 270675",20748,20717,020748,720575941458608083,NA,NA,NA,FALSE,NA,2024-08-05T19:21:17Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,EN00B026_A3,octopamine,NA,5.238969648384281,1.837960127898011,03,NA,#CB9579,right,abdomen
720575941565332736,75928974613831257,"113088, 33489, 602",720575941506265925,720575941565332736,720575941565332736,NA,72972594071994632,TRUE,FALSE,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",right,"113312, 31264, 826","453248, 125056, 37170",ITO_midbrain_PRW,central_brain,putative_primary,right_pharyngeal_nerve,NA,NA,efferent,motor,pharynx_motor_neuron,pharynx_motor_neuron,MNx03,MNx03,MNx03,NA,MNx03,NA,NA,720575940620553654,NA,16361,NA,NA,720575940648804217,NA,NA,NA,NA,isomorphic,EFF_02,EFF_02,ingestion-digestion,NA,NA,pharynx,NA,NA,NA,0,NA,NA,200,752.81,5608418816,127,3,-1,-1,27,82836,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_07,NA,720575941565332736,NA,720575941565332736,720575941565332736,75928905961420016,"113312, 31264, 826","453248, 125056, 37170",NA,NA,NA,NA,NA,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",NA,wilson_lab,NA,NA,NA,NA,NA,NA,acetylcholine,NA,NA,NA,0,0,0,NA,wilson_lab,NA,NA,720575941412001940,76491993286650936,NA,NA,720575941412001940,MNx03,motor,ENS3,720575940648804217,0.2084,NA,76491993286650936,0.39,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113088, 33489, 602",75928974613831257,"113088,33489,602","452352, 133956, 27090","452352, 133956, 27090",20820,20788,020820,720575941506265925,NA,NA,NA,FALSE,NA,2024-08-05T19:21:18Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,MNx03,NA,pharynx_motor,8.433134639763082,-1.53098377197191,02,MNx03,#998879,right,pharynx
720575941545525128,75718074472559843,"106509, 39641, 276",720575941545525128,720575941545525128,720575941545525128,NA,72972594071994714,TRUE,FALSE,HAS_MANUAL_ANNOTATION,right,"108048, 29280, 864","432192, 117120, 38880",ITO_midbrain_GNG,central_brain,putative_primary,right_pharyngeal_nerve,NA,NA,efferent,motor,pharynx_motor_neuron,pharynx_motor_neuron,MNx02,MNx02,MNx02,NA,MNx02,NA,NA,720575940661338497,720575940629778554,26137,NA,NA,720575940631999080,NA,NA,NA,26137,isomorphic,EFF_02,EFF_02,ingestion-digestion,NA,NA,pharynx,NA,NA,acetylcholine,0.4538,NA,NA,357,1269.96,12187201536,348,43,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_07,NA,720575941545525128,NA,720575941545525128,720575941545525128,75717731009499316,"108048, 29280, 864","432192, 117120, 38880",NA,NA,NA,NA,NA,HAS_MANUAL_ANNOTATION,NA,wilson_lab,NA,NA,NA,NA,acetylcholine,NA,acetylcholine,NA,acetylcholine,NA,0,0.4538,0,NA,wilson_lab,NA,NA,720575941535342563,76632799427531455,NA,NA,720575941581804383,MNx02,motor,MN12D,720575940661338497,0.019,NA,75929180705070770,0.39,720575940629778554,0.44,720575940629778554,NA,NA,NA,NA,NA,NA,NA,26137,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106509, 39641, 276",75718074472559843,"106509,39641,276","426036, 158564, 12420","426036, 158564, 12420",20821,20789,020821,720575941545525128,NA,NA,NA,FALSE,NA,2024-08-05T19:21:18Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:25Z,MNx02,acetylcholine,pharynx_motor,8.496239746116817,-1.9672036728183866,02,MNx02,#998879,right,pharynx
