banc_850_id,supervoxel_id,position,root_626,root_850,nucleus_id,proofread,roughly_proofread,status,side,root_position,root_position_nm,root_region,region,hemilineage,nerve,neuromere,flow,super_class,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,malecns_cell_type,hemibrain_cell_type,fanc_cell_type,fafb_match,manc_match,malecns_match,hemibrain_match,fanc_match,fafb_nblast_match,manc_nblast_match,hemibrain_nblast_match,fanc_nblast_match,malecns_nblast_match,sexually_dimorphic,cluster,manual_cluster,super_cluster,cns_network,body_part_sensory,body_part_effector,peripheral_target_type,cell_function_detailed,neurotransmitter_predicted,neurotransmitter_score,neurotransmitter_verified,neuropeptide_verified,l2_nodes,l2_cable_length_um,volume_nm3,input_connections,output_connections,input_side_index,output_side_index,mitochondria,mitochondria_volume,pd_width,segregation_index,seed_00,seed_01,seed_02,seed_03,seed_04,seed_05,seed_06,seed_07,seed_08,seed_09,seed_10,seed_11,seed_12,seed_13,seed_14,root_id,id,nucleus_supervoxel_id,nucleus_position,nucleus_position_nm,cell_id,soma_dcv_count,soma_dcv_density,voxels,notes,status_text,cns_cluster,cell_type_source,side_axon,neck_connective,known_nt_source,known_nt,top_nt,top_nt_conf,cell_type_neurotransmitter_predicted,neurotransmitter_predicted_v1,neurotransmitter_predicted_v2,neurotransmitter_predicted_v3,neurotransmitter_score_v1,neurotransmitter_score_v2,neurotransmitter_score_v3,cell_type_tomke,cell_type_source_text,other_names,morphology_group,banc_match,banc_match_supervoxel_id,banc_png_match,banc_png_match_supervoxel_id,banc_nblast_match,fafb_ntac_cell_type,fafb_alignment_cell_type,fafb_alignment_runner_up,fafb_alignment_match,fafb_alignment_confidence,fafb_alignment_decision,banc_nblast_match_supervoxel_id,banc_nblast,fafb_png_match,fafb_nblast,manc_png_match,manc_nblast,fanc_png_match,fanc_nblast,hemibrain_png_match,hemibrain_nblast,fafb_super_class,manc_super_class,malecns_png_match,malecns_nblast,an_type,auto_an_type,dn_type,auto_dn_type,fafb_cell_class,manc_cell_class,fafb_cell_sub_class,manc_cell_sub_class,ngl_link,cell_info_id,cell_info_user_id,cell_ids_position,cell_ids_position_nm,cell_ids_id,cell_ids_id_626,cell_ids_tag,root_626_codex,uploaded_to_codex_annotations,_locked,_locked_by,_archived,_creator,_ctime,_last_modifier,_mtime,cell_sub_type,neurotransmitter,cell_function,UMAP1,UMAP2,clusterno,label,colours,nerve_side,body_part_effector2
720575941411519855,76426641668789444,"128048, 185984, 3028",720575941411519855,720575941411519855,73114637834387529,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,LR_TYPE_CONFLICT",right,"128048, 185984, 3028","512192, 743936, 136260",COURT_vnc_MesoNM-T2,ventral_nerve_cord,00B,"left_posterior_dorsal_mesothoracic_nerve, right_posterior_dorsal_mesothoracic_nerve",T2,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,wing_neurosecretory_cell,EN00B001,NA,EN00B001,EN00B001,NA,NA,NA,12395,NA,NA,NA,NA,20515,NA,620,NA,isomorphic,EFF_06,EFF_06,feeding-endocrine,NA,unknown,wing,NA,NA,octopamine,0.7935,octopamine,NA,1108,4016.05,52003782400,1348,122,-1,-1,707,1466523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941411519855,NA,720575941411519855,720575941411519855,76426641668789444,"128048, 185984, 3028","512192,743936,136260",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,LR_TYPE_CONFLICT",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,octopamine,octopamine,octopamine,octopamine,1,0.7935,0.7935,NA,wilson_lab,NA,NA,720575941445316266,76355792425109231,NA,NA,720575941445316266,NA,NA,NA,NA,NA,NA,76496872973678851,0.22,NA,NA,12395,0.36,NA,0.43,NA,NA,NA,NA,800719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"126052,180284,4095","504208, 721136, 184275",28948,28948,028948,720575941411519855,NA,NA,NA,FALSE,NA,2024-10-29T01:30:43Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:21:29Z,EN00B001,octopamine,NA,4.760523403190793,-0.2786284646312858,06,NA,#F36237,right,wing
720575941475275818,75654098317753234,"106299, 229709, 6854",720575941475275818,720575941475275818,72974313602418427,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,LR_TYPE_CONFLICT,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",left,"106299, 229709, 6854","425196, 918836, 308430",COURT_vnc_ABDNM,ventral_nerve_cord,03B,left_second_abdominal_nerve,A1,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad40,NA,MNad40,MNad40,NA,NA,NA,11638,NA,NA,NA,NA,11638,NA,22928,NA,isomorphic,EFF_09,EFF_09,abdomen motor 2,NA,unknown,abdomen,NA,NA,gaba,0.4738,NA,NA,559,2150.67,34612081664,794,95,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941475275818,NA,720575941475275818,720575941475275818,75935573294470300,"113648, 230192, 6799","454592,920768,305955",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,LR_TYPE_CONFLICT,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,gaba,octopamine,gaba,gaba,0.3427,0.4738,0.4738,NA,wilson_lab,NA,NA,720575941575596648,75723710812330157,NA,NA,720575941688509403,NA,NA,NA,NA,NA,NA,75793942117216163,0.42,NA,NA,NA,0.49,NA,0.42,NA,NA,NA,NA,906520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117423,216538,5920","469692, 866152, 266400",29149,29149,029149,720575941475275818,NA,NA,NA,FALSE,NA,2024-10-29T01:30:45Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:46:03Z,MNad40,gaba,NA,-0.7340375537641635,1.4071303644855355,09,NA,#FCC442,left,abdomen
720575941549984289,75724398342444563,"107501, 229270, 6854",720575941549984289,720575941549984289,73044613627118597,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,IN_NERVE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",left,"107501, 229270, 6854","430004, 917080, 308430",COURT_vnc_ABDNM,ventral_nerve_cord,03B,left_second_abdominal_nerve,A1,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad33,NA,MNad33,MNad33,NA,NA,NA,15801,800875,NA,NA,NA,15801,NA,22494,800875,isomorphic,EFF_14,EFF_14,front leg,NA,unknown,abdomen,NA,NA,gaba,0.2948,NA,NA,224,755.01,16706633472,133,27,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941549984289,NA,720575941549984289,720575941549984289,76076242063364288,"117280, 228304, 6811","469120,913216,306495",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,acetylcholine,NA,gaba,NA,0,0.2948,0,NA,wilson_lab,NA,NA,720575941435766060,75091354120014632,NA,NA,720575941483837325,NA,NA,NA,NA,NA,NA,75583110763048167,0.59,NA,NA,15801,0.31,NA,0.4,NA,NA,NA,NA,800875,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107501,229270,6854","430004, 917080, 308430",29150,29150,029150,720575941549984289,NA,NA,NA,FALSE,NA,2024-10-29T01:30:45Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:38:37Z,MNad33,gaba,NA,-7.121637737251102,0.38520515353277673,14,NA,#5BB6E4,left,abdomen
720575941448945757,76776973493561173,"137581,140540,2587",720575941448945757,720575941448945757,73184594060378355,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,DIFFICULT_MANC_TYPE,NOT_AN_DN",left,"137581, 140540, 2587","550324, 562160, 116415",MANC_vnc_NTct_UTct_T1_L,ventral_nerve_cord,16B,left_dorsal_prothoracic_nerve,T1,efferent,motor,neck_motor_neuron,neck_roll_motor_neuron,DProN3a,NA,"DProN3a,DProN3b",MNnm07,NA,NA,NA,26924,NA,NA,109,NA,41387,NA,109,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,depressor_muscle,neck_roll,gaba,0.3791,NA,NA,1123,4340.98,37155723776,5349,141,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941448945757,NA,720575941448945757,720575941448945757,76706467243378096,"135488, 135600, 2340","541952,542400,105300",NA,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,DIFFICULT_MANC_TYPE,NOT_AN_DN",NA,"huston_lab,wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.3456,0.3791,0.3791,NA,"huston_lab,wilson_lab,azevedo",DProN_v,NA,720575941575975350,76354692174784573,NA,NA,720575941575975350,NA,NA,NA,NA,NA,NA,75932273349955629,0.45,NA,NA,NA,0.41,109,0.52,NA,NA,NA,NA,905617,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5031748791435264,NA,NA,"137581,140540,2587","550324, 562160, 116415",29604,29604,029604,720575941448945757,NA,NA,NA,FALSE,NA,2024-10-29T01:30:49Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,DProN3a,gaba,neck_motor,-6.644821559882935,-3.320117231301515,12,DProN3a,#51B07B,left,neck roll
720575941450546857,77832779534181641,"167967,149247,2664",720575941450546857,720575941450546857,73325400335319493,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",left,"167967, 149247, 2664","671868, 596988, 119880",MANC_vnc_LNp_T1_L,ventral_nerve_cord,15B,left_prothoracic_leg_nerve,T1,efferent,motor,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,Acc. ti flexor MN,NA,NA,NA,23698,NA,NA,NA,NA,17885,NA,218,NA,isomorphic,EFF_14,EFF_14,front leg,NA,unknown,front_leg,accessory_tibia_flexor_muscle,flex_femur_tibia_joint,gaba,0.4195,glutamate,NA,377,1438.45,11517093632,553,12,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941450546857,NA,720575941450546857,720575941450546857,77199117239553763,"150864, 138704, 2750","603456,554816,123750",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",NA,"wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,glutamate,NA,gaba,NA,0,0.4195,0,NA,"wilson_lab,azevedo",NA,NA,720575941526437988,75722060403750594,NA,NA,720575941526437988,NA,NA,NA,NA,NA,NA,75722060403750594,0.47,NA,NA,23698,0.37,NA,0.44,NA,NA,NA,NA,816404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167967,149247,2664","671868, 596988, 119880",29704,29704,029704,720575941450546857,NA,NA,NA,FALSE,NA,2024-10-29T01:30:49Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:38:37Z,accessory_tibia_flexor_A_T1,glutamate,leg_motor,-7.598864948249637,0.28823876769140727,14,accessory_tibia_flexor_A,#5BB6E4,left,front leg
720575941656201177,76562911719524364,"133037,53125,321",720575941671326631,720575941656201177,NA,TRUE,FALSE,"CANNOT_TRACE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,TRACING_ISSUE_SENSORY,TRACING_ISSUE_2",left,"133037, 53125, 321","532148, 212500, 14445",ITO_midbrain_GNG,central_brain,putative_primary,left_maxillary-labial_nerve,NA,efferent,motor,proboscis_motor_neuron,proboscis_motor_neuron,MN4a,MN4a,NA,MN4a,NA,NA,720575940614386070,NA,NA,NA,NA,720575940625580988,NA,NA,NA,NA,isomorphic,EFF_01,EFF_01,proboscis-antenna,NA,unknown,proboscis,proboscis_m4a_muscle,proboscis_positioning,gaba,0.7338,NA,NA,208,843.38,4885399552,169,28,-1,-1,18,135809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941656201177,NA,720575941656201177,720575941656201177,NA,NA,NA,NA,NA,NA,NA,"250421 - likely motor, missing soma - HHY
","CANNOT_TRACE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,TRACING_ISSUE_SENSORY,TRACING_ISSUE_2",NA,wilson_lab,NA,NA,NA,NA,NA,NA,gaba,NA,gaba,NA,0,0.7753,0,NA,wilson_lab,NA,NA,720575941494208128,75366643202728548,NA,NA,720575941494208128,NA,NA,NA,NA,NA,NA,75859224344982697,0.59,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,18295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141160,51691,1163","564640, 206764, 52335",29739,29739,029739,720575941671326631,NA,NA,NA,FALSE,NA,2024-10-29T01:30:50Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:20:19Z,MN4a,gaba,proboscis_motor,9.0317932014696,-3.2701535186092534,01,MN4a,#695B52,left,proboscis
720575941573025096,75718005685940928,"107150, 37289, 92",720575941573025096,720575941573025096,72972662657253488,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",right,"107150, 37289, 92","428600, 149156, 4140",ITO_midbrain_GNG,central_brain,putative_primary,right_pharyngeal_nerve,NA,efferent,motor,pharynx_motor_neuron,pharynx_motor_neuron,MN10,MN10,NA,MN10,NA,NA,720575940620025620,NA,NA,NA,NA,720575940635297911,NA,NA,NA,NA,isomorphic,EFF_02,EFF_02,ingestion-digestion,NA,unknown,pharynx,pharynx_m10_muscle,pharyngeal_pumping,acetylcholine,0.4739,NA,NA,244,860.8,7402222080,161,34,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941573025096,NA,720575941573025096,720575941573025096,75647499569979852,"106144, 33376, 450","424576,133504,20250",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",NA,wilson_lab,NA,NA,NA,NA,acetylcholine,NA,acetylcholine,NA,acetylcholine,NA,0,0.4739,0,NA,wilson_lab,NA,NA,720575941472369783,76632799427444742,NA,NA,720575941591589004,NA,NA,NA,NA,NA,NA,75788168405820088,0.46,720575940629778554,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106144,33376,450","424576, 133504, 20250",29892,29892,029892,720575941573025096,NA,NA,NA,FALSE,NA,2024-10-29T01:30:51Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:19:40Z,MN10,acetylcholine,pharynx_motor,8.435840213798707,-1.6391105613033448,02,MN10,#998879,right,pharynx
720575941558861839,77131016640486039,"149022,205824,4160",720575941558861839,720575941558861839,73325607164838258,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH",left,"149022, 205824, 4160","596088, 823296, 187200",MANC_vnc_LNp_T2_L,ventral_nerve_cord,19A,left_mesothoracic_leg_nerve,T2,efferent,motor,leg_motor_neuron,middle_leg_motor_neuron,sternal_anterior_rotator_MesoLN_ventral_2,NA,Sternal anterior rotator MN,Sternal anterior rotator MN,NA,NA,NA,16295,NA,NA,347,NA,12049,NA,347,NA,isomorphic,EFF_13,EFF_13,middle-hind leg,NA,unknown,middle_leg,sternal_anterior_rotator_muscle,move_coxa_anterior,acetylcholine,0.3552,NA,NA,1741,6494.7,48158419712,8585,443,-1,-1,176,1284901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941558861839,NA,720575941558861839,720575941558861839,77340817471261031,"153616, 166464, 5213","614464,665856,234585",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH",NA,"wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,gaba,acetylcholine,acetylcholine,acetylcholine,0.3218,0.3552,0.3552,NA,"wilson_lab,azevedo",NA,NA,720575941480138976,75582903731723297,NA,NA,720575941480138976,NA,NA,NA,NA,NA,NA,75582903731723297,0.76,NA,NA,20119,0.3,347,0.52,NA,NA,NA,NA,903689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149547,172751,4734","598188, 691004, 213030",29905,29905,029905,720575941558861839,NA,NA,NA,FALSE,NA,2024-10-29T01:30:51Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:58Z,sternal_anterior_rotator_MesoLN_ventral_2,acetylcholine,leg_motor,-5.974438583350955,4.397470120497495,13,sternal_anterior_rotator_MesoLN_ventral_2,#2D90C1,left,middle leg
720575941508453761,76213954686669039,"121152, 138896, 2230",720575941508453761,720575941508453761,73043925224390920,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH",right,"121152, 138896, 2230","484608, 555584, 100350",MANC_vnc_NTct_UTct_T1_L,ventral_nerve_cord,19A,right_prothoracic_leg_nerve,NA,efferent,motor,leg_motor_neuron,front_leg_motor_neuron,trochanter_extensor,NA,auto:IN19A015,Sternotrochanter MN,NA,NA,NA,NA,801079,NA,211,NA,11148,NA,211,NA,isomorphic,EFF_11,EFF_11,front leg,NA,unknown,front_leg,trochanter_extensor_muscle,extend_coxa_trochanter_joint,gaba,0.5001,NA,NA,2204,8285.04,75236690176,9070,187,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941508453761,NA,720575941508453761,720575941508453761,76213954686669039,"121152, 138896, 2230","484608,555584,100350",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH",NA,azevedo,NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.5364,0.5001,0.5001,NA,azevedo,Tr/extensor/MN,NA,720575941720479034,76987942354234365,NA,NA,720575941720479034,NA,NA,NA,NA,NA,NA,76987942354234365,0.54,NA,NA,NA,0.51,211,0.54,NA,NA,NA,NA,801079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116094,146727,2879","464376, 586908, 129555",30030,30030,030030,720575941508453761,NA,NA,NA,FALSE,NA,2024-10-29T01:30:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:00Z,trochanter_extensor,gaba,leg_motor,-4.376545345283331,-5.197448607377254,11,trochanter_extensor,#4BA747,right,front leg
720575941453789511,75930006076979468,"114581,64000,3108",720575941669039859,720575941453789511,73113332835418639,TRUE,FALSE,"FAFB_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,TRACING_ISSUE_2",right,"114581, 64000, 3108","458324, 256000, 139860",ITO_midbrain_IPS_R,central_brain,DILP__prim,right_corpus_cardiacum_nerve,NA,efferent,visceral_circulatory,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,m_NSC_DILP,NA,NA,NA,NA,720575940650527222,NA,NA,NA,NA,720575940650527222,NA,576597029,NA,NA,isomorphic,EFF_04,EFF_04,energy homeostasis,NA,unknown,retrocerebral_complex,NA,"dARC1,Ilp2,Ilp3,Ilp5",octopamine,0.3875,NA,"dARC1,Ilp2,Ilp3,Ilp5",852,3105.83,27279867136,853,28,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941453789511,NA,720575941453789511,720575941453789511,76351050982357810,"125808, 29024, 5763","503232,116096,259335",NA,NA,NA,NA,NA,"FAFB_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,TRACING_ISSUE_2",NA,"zandawala_lab,wilson_lab",NA,NA,NA,NA,acetylcholine,NA,gaba,NA,octopamine,NA,0,0.3875,0,NA,"zandawala_lab,wilson_lab",NA,NA,NA,NA,NA,NA,720575941547282620,NA,NA,NA,NA,NA,NA,76210038213225520,0.55,720575940650527222,0.28,NA,NA,NA,NA,NA,0.58,NA,NA,512736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114581,64000,3108","458324, 256000, 139860",30066,30066,030066,720575941669039859,NA,NA,NA,FALSE,NA,2024-10-29T01:30:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:22:54Z,m_NSC_DILP,"dARC1,Ilp2,Ilp3,Ilp5","energy_metabolism,food_intake",8.462772930168342,0.16408229262426843,04,m_NSC_DILP,#D92929,right,retrocerebral complex
720575941526437988,75722060403750594,"106733,158571,1255",720575941526437988,720575941526437988,72973556480213025,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",right,"106733, 158571, 1255","426932, 634284, 56475",COURT_vnc_ProNM-T1,ventral_nerve_cord,15B,right_prothoracic_leg_nerve,T1,efferent,motor,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_A_slow,NA,Acc. ti flexor MN,Acc. ti flexor MN,NA,NA,NA,20605,NA,NA,254,NA,20605,NA,254,NA,isomorphic,EFF_11,EFF_11,front leg,NA,unknown,front_leg,accessory_tibia_flexor_muscle,flex_femur_tibia_joint,octopamine,0.4469,NA,NA,509,1838.93,12432611328,1096,63,-1,-1,50,345320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941526437988,NA,720575941526437988,720575941526437988,75932617082120694,"113584, 142144, 2013","454336,568576,90585",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,LR_TYPE_CONFLICT",NA,"wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,octopamine,NA,octopamine,NA,0,0.4469,0,NA,"wilson_lab,azevedo",NA,NA,720575941450546857,77832779534181641,NA,NA,720575941450546857,NA,NA,NA,NA,NA,NA,77199117239545920,0.48,NA,NA,20605,0.53,254,0.51,NA,NA,NA,NA,1050126678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112165,149575,2587","448660, 598300, 116415",30142,30142,030142,720575941526437988,NA,NA,NA,FALSE,NA,2024-10-29T01:30:53Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:00Z,accessory_tibia_flexor_A_slow,octopamine,leg_motor,-4.0978507156141415,-5.263455506257259,11,accessory_tibia_flexor_A_slow,#4BA747,right,front leg
720575941526643202,77265637424515516,"152707, 23151, 1668",720575941526643202,720575941526643202,73324438195536017,TRUE,FALSE,HAS_MANUAL_ANNOTATION,left,"152707, 23151, 1668","610828, 92604, 75060",ITO_midbrain_AMMC_L,central_brain,putative_primary,left_antennal_nerve,NA,efferent,motor,antenna_motor_neuron,antenna_motor_neuron,CB0886,CB0886,NA,GNG649,NA,NA,720575940629183643,NA,NA,NA,NA,720575940629183643,NA,NA,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,antenna,antenna_muscle,NA,gaba,0.4275,NA,NA,698,2613.15,27768026368,691,28,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941526643202,NA,720575941526643202,720575941526643202,77125037576130736,"148240, 27936, 2327","592960,111744,104715",NA,NA,NA,NA,"​
",HAS_MANUAL_ANNOTATION,NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,gaba,NA,gaba,NA,0,0.4275,0,NA,wilson_lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575940629183643,0.18,NA,NA,NA,NA,NA,NA,NA,NA,12642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152707,23151,1668","610828, 92604, 75060",30253,30253,030253,720575941526643202,NA,NA,NA,FALSE,NA,2024-10-29T01:30:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,CB0886,gaba,antenna_motor,-5.903007423377813,-3.739827748231141,12,CB0886,#51B07B,left,antenna
720575941603635190,75933716928803690,"112794,174578,3118",720575941603635190,720575941603635190,73044131651256867,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH",right,"112794, 174578, 3118","451176, 698312, 140310",MANC_vnc_LNp_T2_R,ventral_nerve_cord,16B,right_anterior_dorsal_mesothoracic_nerve,T2,efferent,motor,wing_motor_neuron,wing_power_motor_neuron,DVM1a-c,NA,DVMn 1a-c,DVMn 1a-c,NA,NA,NA,14898,801816,NA,NA,NA,14898,NA,264,801816,isomorphic,EFF_09,EFF_09,flight-energy-power,NA,unknown,wing,dorsoventral_muscle,NA,gaba,0.5067,NA,NA,980,3760.43,42103651840,3153,96,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941603635190,NA,720575941603635190,720575941603635190,76144548283550870,"119888, 167632, 3160","479552,670528,142200",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH",NA,"seung_lab,azevedo",NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.4842,0.5067,0.5067,NA,"seung_lab,azevedo",NA,NA,720575941565105206,77762342808669730,NA,NA,720575941560383347,NA,NA,NA,NA,NA,NA,77059548183290225,0.51,NA,NA,NA,0.84,NA,0.46,NA,NA,NA,NA,801816,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112794,174578,3118","451176, 698312, 140310",30329,30329,030329,720575941603635190,NA,NA,NA,FALSE,NA,2024-10-29T01:30:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:35:58Z,DVM1a-c,gaba,wing_power,-1.064297592140018,2.856889370985778,09,DVM1a-c,#FCC442,right,wing power
